season,player_id,player_name,pos,age,team,games,games_started,minutes_per_game,pts_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,fg_pct,fg3_pct,fg2_pct,ft_pct,efg_pct,per,ts_pct,usg_pct,bpm,obpm,dbpm,vorp,ws,ws_per_48,years_in_league
2022-23,branhma01,Malaki Branham,SG,19,SAS,66,32,23.485,10.197,2.742,1.924,0.5,0.106,1.152,0.4403,0.302,0.5393,0.8286,0.5033,9.5,0.5243,19.1,-5.2,-3.0,-2.1,-1.3,-0.1,-0.003,1
2022-23,onealro01,Royce O'Neale,SF,29,BRK,76,53,31.697,8.829,5.053,3.724,0.855,0.645,1.5,0.3862,0.389,0.3793,0.7246,0.5236,9.2,0.5382,13.6,-1.1,-1.7,0.6,0.5,2.9,0.058,6
2022-23,osmande01,Cedi Osman,SF,27,CLE,77,2,20.104,8.688,2.286,1.494,0.455,0.143,0.675,0.4509,0.3718,0.5642,0.6944,0.5604,12.0,0.5792,18.2,-0.7,-0.8,0.2,0.5,3.3,0.102,6
2022-23,kuminjo01,Jonathan Kuminga,PF,20,GSW,67,16,20.806,9.94,3.448,1.866,0.612,0.463,1.418,0.5252,0.3699,0.5897,0.6522,0.5795,13.3,0.5971,19.6,-1.7,-1.7,-0.1,0.1,2.4,0.083,2
2022-23,hylanbo01,Bones Hyland,PG,22,2TM,56,1,19.375,11.768,2.411,3.071,0.696,0.268,1.464,0.3993,0.3714,0.4336,0.8431,0.5018,14.9,0.535,28.0,-0.8,0.4,-1.2,0.3,1.4,0.062,2
2022-23,mcderdo01,Doug McDermott,SF,31,SAS,64,0,20.531,10.219,2.172,1.422,0.203,0.094,0.906,0.457,0.4128,0.5156,0.7571,0.5746,11.1,0.5905,19.2,-3.2,-0.7,-2.5,-0.4,1.0,0.037,9
2022-23,walkelo01,Lonnie Walker IV,SG,24,LAL,56,32,23.161,11.679,1.946,1.143,0.536,0.304,0.821,0.4478,0.3655,0.5216,0.8585,0.5342,12.2,0.57,20.2,-1.4,-0.9,-0.5,0.2,1.8,0.067,4
2022-23,richajo01,Josh Richardson,SG,29,2TM,65,10,23.538,10.062,2.692,2.677,1.062,0.308,1.323,0.4314,0.3652,0.5057,0.8519,0.528,12.3,0.5546,18.4,-1.2,-1.0,-0.1,0.3,1.8,0.056,8
2022-23,burksal01,Alec Burks,SG,31,DET,51,8,22.0,12.784,3.098,2.235,0.745,0.157,1.137,0.4357,0.4142,0.4591,0.8138,0.5436,16.5,0.6018,22.8,1.2,1.8,-0.5,0.9,2.5,0.107,12
2022-23,carteje01,Jevon Carter,PG,27,MIL,81,39,22.346,8.037,2.494,2.432,0.815,0.358,0.963,0.423,0.4214,0.4254,0.8158,0.5487,10.9,0.5595,15.3,-0.6,-1.9,1.2,0.6,3.5,0.093,5
2022-23,mccontj01,T.J. McConnell,PG,30,IND,75,6,20.347,8.667,3.12,5.293,1.08,0.133,1.907,0.5432,0.4407,0.5563,0.8529,0.5681,16.8,0.5899,19.1,0.5,0.4,0.1,1.0,3.1,0.098,8
2022-23,johnsca02,Cameron Johnson,PF,26,2TM,42,41,28.548,15.476,4.405,1.857,1.19,0.333,0.881,0.4705,0.4039,0.5479,0.8417,0.5791,17.1,0.6169,20.6,2.6,2.0,0.6,1.4,3.5,0.14,4
2022-23,joneshe01,Herbert Jones,PF,24,NOP,66,66,29.561,9.833,4.076,2.455,1.561,0.636,1.333,0.4691,0.3353,0.5359,0.764,0.525,12.1,0.5675,14.5,-0.3,-1.9,1.7,0.8,4.2,0.103,2
2022-23,anderky01,Kyle Anderson,PF,29,MIN,69,46,28.362,9.377,5.333,4.855,1.13,0.913,1.493,0.5091,0.4095,0.5359,0.7353,0.5525,14.8,0.5831,14.4,2.5,0.2,2.3,2.2,5.1,0.125,9
2022-23,bateske01,Keita Bates-Diop,PF,27,SAS,67,42,21.672,9.657,3.701,1.537,0.687,0.299,0.836,0.5075,0.3944,0.5573,0.7933,0.5677,14.9,0.6092,16.7,-0.6,0.3,-0.9,0.5,2.7,0.089,5
2022-23,smithja04,Jalen Smith,C,22,IND,68,31,18.809,9.441,5.794,0.971,0.309,0.882,1.059,0.4764,0.2827,0.5931,0.7591,0.5295,15.9,0.5649,21.0,-2.1,-0.9,-1.1,0.0,2.3,0.086,3
2022-23,vincega01,Gabe Vincent,PG,26,MIA,68,34,25.868,9.426,2.132,2.456,0.912,0.074,1.353,0.4021,0.3343,0.5115,0.8718,0.5053,9.0,0.533,17.5,-3.4,-3.1,-0.3,-0.6,1.4,0.038,3
2022-23,willigr01,Grant Williams,PF,24,BOS,79,23,25.886,8.114,4.595,1.658,0.519,0.392,1.038,0.4538,0.3952,0.5459,0.7705,0.5746,10.3,0.6051,13.1,-1.1,-1.8,0.7,0.5,4.4,0.103,4
2022-23,griffaj01,AJ Griffin,SF,19,ATL,72,12,19.458,8.875,2.125,1.014,0.583,0.167,0.583,0.4653,0.39,0.5365,0.8936,0.56,12.6,0.577,17.9,-0.8,-0.3,-0.5,0.4,2.2,0.075,1
2022-23,miltosh01,Shake Milton,SG,26,PHI,76,11,20.618,8.382,2.513,3.158,0.329,0.171,1.237,0.4791,0.3784,0.5211,0.8534,0.5348,12.7,0.5749,18.5,-2.0,-1.0,-0.9,0.0,2.9,0.089,5
2022-23,niangge01,Georges Niang,PF,29,PHI,78,1,19.385,8.167,2.372,0.987,0.385,0.179,0.692,0.4422,0.401,0.5763,0.8667,0.5956,10.9,0.6104,17.0,-1.4,-0.4,-1.0,0.2,2.5,0.079,7
2022-23,morrimo01,Monte Morris,PG,27,WAS,62,61,27.339,10.258,3.387,5.258,0.694,0.21,0.968,0.4796,0.3824,0.5434,0.8312,0.5553,15.0,0.5794,15.6,0.5,0.8,-0.4,1.1,4.2,0.119,6
2022-23,bolbo01,Bol Bol,PF,23,ORL,70,33,21.5,9.057,5.786,0.986,0.429,1.214,1.6,0.546,0.2655,0.6329,0.7593,0.5774,14.4,0.6032,18.2,-0.9,-1.8,0.9,0.4,2.3,0.073,3
2022-23,wiggian01,Andrew Wiggins,SF,27,GSW,37,37,32.162,17.108,5.027,2.297,1.216,0.757,1.297,0.4726,0.3956,0.5296,0.6111,0.5567,14.7,0.5645,21.5,-0.5,-0.1,-0.4,0.5,2.3,0.093,9
2022-23,vandeja01,Jarred Vanderbilt,PF,23,2TM,78,65,24.09,7.936,7.462,2.359,1.064,0.269,1.244,0.5477,0.3222,0.6039,0.6906,0.5798,15.1,0.6043,13.6,1.1,-0.6,1.6,1.5,5.2,0.133,4
2022-23,greendr01,Draymond Green,PF,32,GSW,73,73,31.466,8.452,7.192,6.849,1.014,0.822,2.795,0.5274,0.3053,0.6122,0.713,0.5696,12.2,0.5915,13.2,0.8,-1.8,2.6,1.6,4.7,0.098,11
2022-23,horfoal01,Al Horford,C,36,BOS,63,63,30.508,9.778,6.19,3.0,0.476,0.968,0.587,0.476,0.4462,0.539,0.7143,0.6273,13.8,0.6308,11.9,3.3,1.6,1.7,2.5,6.3,0.157,16
2022-23,lowryky01,Kyle Lowry,PG,36,MIA,55,44,31.236,11.182,4.091,5.109,1.036,0.382,1.873,0.4041,0.3452,0.5086,0.8593,0.5144,12.6,0.5648,16.7,0.2,-0.7,0.8,0.9,3.4,0.095,17
2022-23,sochaje01,Jeremy Sochan,PF,19,SAS,56,53,26.036,10.964,5.268,2.536,0.768,0.411,1.732,0.4529,0.2463,0.5191,0.6983,0.4828,11.4,0.5091,19.8,-4.0,-2.8,-1.2,-0.7,0.2,0.007,1
2022-23,durenja01,Jalen Duren,C,19,DET,67,31,24.925,9.134,8.881,1.119,0.657,0.881,1.373,0.6482,0.0,0.6515,0.6115,0.6482,17.3,0.6551,14.3,-0.8,-0.4,-0.4,0.5,4.5,0.129,1
2022-23,leeda03,Damion Lee,SG,30,PHO,74,5,20.351,8.162,3.041,1.338,0.405,0.095,1.054,0.4425,0.4453,0.439,0.9038,0.5642,10.7,0.6067,16.3,-1.7,-1.3,-0.4,0.1,2.6,0.083,5
2022-23,thomaca02,Cam Thomas,SG,21,BRK,57,4,16.632,10.596,1.667,1.368,0.351,0.123,1.105,0.4408,0.3835,0.4644,0.8678,0.4967,14.7,0.5671,27.8,-2.7,-0.7,-2.0,-0.2,1.0,0.051,2
2022-23,townska01,Karl-Anthony Towns,PF,27,MIN,29,29,33.0,20.759,8.138,4.828,0.69,0.586,2.966,0.4953,0.3659,0.5758,0.8741,0.5654,18.8,0.6176,25.6,3.0,2.1,0.9,1.2,2.7,0.135,8
2022-23,wagnemo01,Moritz Wagner,C,25,ORL,57,18,19.456,10.526,4.544,1.474,0.649,0.228,1.193,0.5,0.3129,0.6309,0.8407,0.5644,17.4,0.6301,21.1,0.6,0.4,0.2,0.7,3.4,0.147,5
2022-23,craigto01,Torrey Craig,PF,32,PHO,79,60,24.658,7.443,5.392,1.481,0.633,0.785,0.924,0.456,0.3953,0.5182,0.7111,0.556,11.6,0.5656,13.0,-0.6,-1.3,0.7,0.7,4.0,0.099,6
2022-23,bryanth01,Thomas Bryant,C,25,2TM,59,26,18.322,9.814,5.746,0.525,0.271,0.508,0.644,0.6233,0.4407,0.6581,0.7381,0.6585,19.7,0.6821,18.2,0.6,1.1,-0.5,0.7,4.1,0.182,6
2022-23,looneke01,Kevon Looney,C,26,GSW,82,70,23.878,7.049,9.268,2.524,0.634,0.61,0.549,0.6302,0.0,0.6319,0.6065,0.6302,17.8,0.6391,10.6,2.1,0.9,1.3,2.0,8.7,0.213,7
2022-23,stewais01,Isaiah Stewart,C,21,DET,50,47,28.28,11.34,8.06,1.4,0.4,0.68,1.36,0.4422,0.3268,0.5424,0.7383,0.5181,13.1,0.5597,17.3,-2.1,-1.0,-1.1,0.0,2.0,0.068,3
2022-23,harrijo01,Joe Harris,SF,31,BRK,74,33,20.635,7.595,2.216,1.365,0.459,0.176,0.554,0.4568,0.4264,0.5514,0.6429,0.6182,10.6,0.6212,14.3,-1.1,-0.6,-0.6,0.3,2.6,0.082,9
2022-23,lylestr01,Trey Lyles,PF,27,SAC,74,0,16.851,7.595,4.054,0.892,0.365,0.419,0.865,0.4583,0.3625,0.5952,0.8145,0.565,14.2,0.6075,18.1,-1.0,0.0,-0.9,0.3,2.6,0.1,8
2022-23,bullore01,Reggie Bullock,SF,31,DAL,78,55,30.308,7.192,3.628,1.385,0.692,0.167,0.462,0.4085,0.3804,0.5616,0.7027,0.5691,7.7,0.5768,10.0,-2.6,-2.3,-0.3,-0.4,2.8,0.057,10
2022-23,curryse01,Seth Curry,SG,32,BRK,61,7,19.852,9.197,1.639,1.623,0.59,0.115,0.836,0.4633,0.4052,0.5253,0.9273,0.5679,12.3,0.5928,19.2,-2.1,-1.2,-0.9,0.0,1.8,0.071,9
2022-23,clarkbr01,Brandon Clarke,PF,26,MEM,56,8,19.464,9.964,5.536,1.286,0.607,0.661,0.982,0.6562,0.1667,0.6647,0.7226,0.6576,20.0,0.6817,17.7,2.5,0.8,1.8,1.3,4.5,0.198,4
2022-23,finnedo01,Dorian Finney-Smith,PF,29,2TM,66,66,30.439,8.348,4.788,1.515,0.833,0.545,0.939,0.3912,0.3373,0.5031,0.7627,0.505,9.2,0.5228,13.2,-2.0,-1.7,-0.3,0.0,2.1,0.05,7
2022-23,alvarjo01,Jose Alvarado,PG,24,NOP,61,10,21.475,9.016,2.311,3.049,1.098,0.164,1.328,0.411,0.336,0.4876,0.8125,0.4959,11.8,0.5246,19.8,-1.2,-2.0,0.7,0.3,1.8,0.066,2
2022-23,greenjo02,Josh Green,SG,22,DAL,60,21,25.65,9.1,3.033,1.717,0.7,0.083,1.2,0.5366,0.4024,0.6432,0.7234,0.6257,11.2,0.6448,14.6,-2.4,-1.9,-0.6,-0.2,2.6,0.081,3
2022-23,kennalu01,Luke Kennard,SG,26,2TM,59,14,22.288,9.254,2.678,1.542,0.542,0.085,0.78,0.4921,0.4944,0.4867,0.9487,0.6662,13.0,0.6839,14.5,0.5,0.6,-0.1,0.8,3.4,0.124,6
2022-23,nworajo01,Jordan Nwora,SF,24,2TM,62,14,19.161,8.742,3.694,1.419,0.387,0.226,1.065,0.436,0.4076,0.4615,0.7907,0.5326,12.2,0.5613,19.4,-2.1,-0.8,-1.3,0.0,1.5,0.061,3
2022-23,browntr01,Troy Brown Jr.,SF,23,LAL,76,45,24.474,7.118,4.053,1.25,0.776,0.211,0.645,0.4301,0.3808,0.5054,0.8718,0.5452,9.6,0.561,12.1,-1.0,-1.8,0.8,0.5,2.9,0.075,5
2022-23,grahade01,Devonte' Graham,PG,27,2TM,73,8,18.329,7.384,1.671,2.685,0.616,0.219,0.726,0.3735,0.3521,0.4516,0.7481,0.5116,12.5,0.5515,17.1,-0.1,0.1,-0.2,0.6,2.5,0.09,5
2022-23,richani01,Nick Richards,C,25,CHO,65,9,18.723,8.185,6.4,0.585,0.169,1.092,0.908,0.6294,1.0,0.6282,0.7486,0.631,18.3,0.676,15.6,-1.3,-1.0,-0.2,0.2,4.2,0.166,3
2022-23,okogijo01,Josh Okogie,SG,24,PHO,72,26,18.75,7.347,3.486,1.458,0.778,0.472,0.875,0.3913,0.335,0.4424,0.724,0.471,13.3,0.5306,17.7,-0.2,-0.8,0.5,0.6,2.8,0.1,5
2022-23,suggsja01,Jalen Suggs,SG,21,ORL,53,19,23.509,9.887,3.038,2.925,1.264,0.509,1.774,0.4189,0.3267,0.4959,0.7227,0.4932,12.5,0.5278,20.3,-1.0,-1.8,0.8,0.3,1.4,0.054,2
2022-23,diallha01,Hamidou Diallo,SF,24,DET,56,0,17.786,9.321,3.464,0.982,0.946,0.286,1.268,0.5733,0.2381,0.5932,0.5878,0.58,15.7,0.593,21.8,-1.4,-1.8,0.4,0.1,1.3,0.063,5
2022-23,rosste01,Terrence Ross,SG,31,2TM,63,9,21.111,8.286,2.444,1.508,0.556,0.159,0.683,0.4301,0.3682,0.5072,0.7941,0.5323,10.2,0.5438,16.8,-2.1,-1.8,-0.3,0.0,1.6,0.058,11
2022-23,eubandr01,Drew Eubanks,C,25,POR,78,28,20.308,6.641,5.359,1.321,0.513,1.308,0.859,0.6407,0.3889,0.6551,0.664,0.6512,16.2,0.6658,12.5,0.1,-0.9,0.9,0.8,4.4,0.133,5
2022-23,manntr01,Tre Mann,PG,21,OKC,67,5,17.657,7.716,2.313,1.791,0.597,0.164,0.925,0.3932,0.3152,0.4754,0.7636,0.4741,10.0,0.4922,20.7,-3.9,-3.0,-1.0,-0.6,0.5,0.02,2
2022-23,hausesa01,Sam Hauser,SF,25,BOS,80,8,16.125,6.4,2.55,0.887,0.362,0.263,0.375,0.4545,0.4179,0.6557,0.7059,0.6313,12.7,0.6345,14.7,1.0,0.6,0.4,1.0,3.4,0.127,2
2022-23,loveke01,Kevin Love,PF,34,2TM,62,20,20.0,8.21,6.435,1.871,0.258,0.194,1.129,0.3892,0.3345,0.5156,0.8791,0.5059,13.1,0.5484,19.2,0.6,0.2,0.4,0.8,2.6,0.101,15
2022-23,achiupr01,Precious Achiuwa,C,23,TOR,55,12,20.727,9.236,5.964,0.909,0.564,0.545,1.073,0.4851,0.2685,0.5642,0.7016,0.521,15.2,0.5539,19.4,-2.3,-1.4,-0.8,-0.1,2.2,0.093,3
2022-23,poweldw01,Dwight Powell,C,31,DAL,76,64,19.184,6.658,4.132,0.908,0.632,0.342,0.855,0.7323,0.0,0.7462,0.6667,0.7323,15.5,0.7378,12.6,-1.2,-1.2,0.0,0.3,5.1,0.168,9
2022-23,baglema01,Marvin Bagley III,C,23,DET,42,25,23.571,12.0,6.405,0.857,0.452,0.714,1.095,0.5288,0.2879,0.5791,0.75,0.5537,17.2,0.5867,20.4,-0.9,0.3,-1.2,0.3,2.0,0.097,5
2022-23,middlkh01,Khris Middleton,SF,31,MIL,33,19,24.273,15.061,4.242,4.939,0.697,0.152,2.152,0.436,0.3148,0.5164,0.902,0.4988,17.4,0.5511,27.4,0.8,1.0,-0.3,0.6,1.9,0.114,11
2022-23,toppiob01,Obi Toppin,PF,24,NYK,67,5,15.672,7.418,2.791,0.985,0.343,0.179,0.567,0.4463,0.3441,0.593,0.8085,0.5477,13.6,0.5652,19.5,-0.5,0.3,-0.8,0.4,2.1,0.096,3
2022-23,nunnke01,Kendrick Nunn,SG,27,2TM,70,2,13.771,7.086,1.557,1.286,0.4,0.1,0.943,0.4244,0.3543,0.4934,0.8537,0.5122,11.1,0.5299,23.7,-3.5,-2.0,-1.5,-0.4,0.2,0.01,4
2022-23,payneca01,Cameron Payne,PG,28,PHO,48,15,20.167,10.271,2.208,4.458,0.688,0.167,1.688,0.415,0.3676,0.4478,0.7656,0.4901,13.2,0.5123,24.8,-1.2,-0.5,-0.7,0.2,1.1,0.055,8
2022-23,princta02,Taurean Prince,PF,28,MIN,54,4,22.074,9.13,2.444,1.556,0.519,0.278,1.278,0.467,0.3814,0.5568,0.8442,0.5646,10.0,0.597,17.3,-3.3,-2.6,-0.6,-0.4,1.3,0.052,7
2022-23,okorois01,Isaac Okoro,SF,22,CLE,76,46,21.737,6.447,2.461,1.145,0.737,0.395,0.553,0.4944,0.3626,0.6175,0.7573,0.5819,10.7,0.6135,11.9,-0.3,-1.9,1.6,0.7,4.2,0.122,3
2022-23,wiggiaa01,Aaron Wiggins,SG,24,OKC,70,14,18.529,6.843,3.0,1.143,0.557,0.214,0.786,0.5124,0.3934,0.5726,0.831,0.5785,12.2,0.6075,14.5,-2.1,-1.5,-0.5,0.0,2.6,0.096,2
2022-23,batumni01,Nicolas Batum,PF,34,LAC,78,19,21.91,6.128,3.833,1.551,0.692,0.564,0.641,0.4199,0.3912,0.5625,0.7083,0.5827,11.0,0.5943,11.5,0.5,-0.8,1.2,1.0,3.6,0.101,15
2022-23,smithde03,Dennis Smith Jr.,PG,25,CHO,54,15,25.741,8.778,3.093,4.833,1.389,0.463,1.519,0.4115,0.2162,0.4751,0.7358,0.4381,11.6,0.4753,17.6,-2.2,-3.5,1.2,-0.1,1.1,0.038,6
2022-23,agbajoc01,Ochai Agbaji,SG,22,UTA,59,22,20.492,7.915,2.051,1.136,0.271,0.254,0.695,0.4275,0.3553,0.5316,0.8116,0.5324,9.5,0.5608,15.8,-3.0,-1.7,-1.4,-0.3,1.3,0.052,1
2022-23,connapa01,Pat Connaughton,SF,30,MIL,61,33,23.656,7.639,4.639,1.262,0.607,0.18,0.541,0.3919,0.3385,0.5657,0.6585,0.5214,10.0,0.5307,13.8,-1.0,-1.3,0.3,0.3,2.5,0.083,8
2022-23,roddyda01,David Roddy,PF,21,MEM,70,4,17.971,6.657,2.757,0.843,0.414,0.271,0.814,0.4286,0.3066,0.5529,0.6308,0.506,8.8,0.5194,16.7,-3.9,-3.2,-0.7,-0.6,1.1,0.042,1
2022-23,watfotr01,Trendon Watford,PF,22,POR,62,12,19.065,7.403,3.839,2.097,0.516,0.194,1.145,0.5604,0.3906,0.6023,0.72,0.5991,13.6,0.6253,16.1,-1.8,-1.4,-0.4,0.1,2.1,0.085,2
2022-23,landajo01,Jock Landale,C,27,PHO,69,4,14.188,6.609,4.058,0.986,0.232,0.435,0.855,0.5282,0.25,0.6206,0.7524,0.5593,16.4,0.595,19.3,-1.1,-0.7,-0.4,0.2,2.7,0.132,2
2022-23,jacksis01,Isaiah Jackson,C,21,IND,63,12,16.54,7.222,4.476,0.81,0.492,1.476,0.81,0.5629,0.1429,0.5822,0.6507,0.566,17.5,0.5952,17.4,-0.8,-1.7,0.9,0.3,2.7,0.124,2
2022-23,mitchda01,Davion Mitchell,PG,24,SAC,80,9,18.087,5.625,1.312,2.312,0.55,0.188,0.775,0.4536,0.3198,0.5842,0.8065,0.5326,9.4,0.5453,14.1,-2.8,-2.4,-0.4,-0.3,1.5,0.05,2
2022-23,wisemja01,James Wiseman,C,21,2TM,45,22,19.267,10.0,5.933,0.667,0.156,0.6,1.133,0.5575,0.2,0.5799,0.701,0.5634,15.6,0.5895,21.2,-3.5,-2.1,-1.4,-0.3,1.4,0.078,3
2022-23,oladivi01,Victor Oladipo,SG,30,MIA,42,2,26.333,10.69,3.048,3.476,1.357,0.286,2.071,0.397,0.3302,0.4712,0.7468,0.4839,10.6,0.5128,21.1,-2.1,-2.9,0.8,0.0,0.6,0.026,10
2022-23,nancela02,Larry Nance Jr.,C,30,NOP,65,1,21.246,6.785,5.446,1.831,0.862,0.569,0.646,0.6098,0.3333,0.654,0.6962,0.6328,16.0,0.649,11.9,2.0,0.0,2.0,1.4,4.9,0.17,8
2022-23,greenje02,Jeff Green,PF,36,DEN,56,4,19.482,7.804,2.571,1.232,0.321,0.304,0.821,0.4878,0.2885,0.5804,0.7436,0.5335,11.0,0.5758,17.0,-3.4,-2.4,-1.0,-0.4,1.7,0.075,16
2022-23,robinmi01,Mitchell Robinson,C,24,NYK,59,58,26.966,7.373,9.407,0.898,0.949,1.847,0.695,0.6714,,0.6714,0.4836,0.6714,18.9,0.6518,10.1,2.4,1.0,1.4,1.7,6.5,0.196,5
2022-23,daviste02,Terence Davis,SG,25,SAC,64,5,13.141,6.734,2.172,1.047,0.672,0.188,0.828,0.4231,0.3663,0.5372,0.7907,0.5453,12.9,0.5628,22.2,-1.5,-1.3,-0.3,0.1,0.9,0.051,4
2022-23,tillmxa01,Xavier Tillman Sr.,C,24,MEM,61,29,19.344,7.033,5.033,1.574,0.951,0.475,0.721,0.6144,0.2667,0.6323,0.5506,0.6209,17.3,0.6215,13.7,1.9,0.3,1.7,1.2,4.2,0.171,2
2022-23,josepco01,Cory Joseph,PG,31,DET,62,2,19.79,6.887,1.71,3.5,0.548,0.145,0.903,0.4274,0.3889,0.4678,0.7917,0.5271,12.1,0.5579,15.2,-1.5,-0.7,-0.8,0.2,1.8,0.07,12
2022-23,willike04,Kenrich Williams,PF,28,OKC,53,10,22.755,8.019,4.925,1.981,0.849,0.264,0.604,0.5173,0.3731,0.6085,0.4359,0.5896,14.4,0.5851,13.7,0.5,0.1,0.4,0.8,3.3,0.131,5
2022-23,hardyja02,Jaden Hardy,SG,20,DAL,48,5,14.75,8.75,1.854,1.354,0.354,0.146,0.958,0.4384,0.4038,0.4689,0.8228,0.533,14.6,0.571,26.4,-2.3,-0.4,-1.9,0.0,0.7,0.047,1
2022-23,lamban01,Anthony Lamb,SF,25,GSW,62,4,19.274,6.694,3.468,1.548,0.452,0.323,0.871,0.4713,0.3668,0.6522,0.7667,0.5876,10.9,0.6096,13.8,-1.1,-1.6,0.4,0.3,2.4,0.096,2
2022-23,beverpa01,Patrick Beverley,SG,34,2TM,67,67,27.104,6.194,3.687,2.896,0.94,0.612,0.896,0.4,0.3347,0.5289,0.7231,0.5111,8.9,0.534,10.6,-1.2,-2.9,1.7,0.3,3.0,0.079,10
2022-23,knoxke01,Kevin Knox,SF,23,2TM,63,5,15.111,6.587,2.81,0.524,0.381,0.19,0.794,0.4578,0.3495,0.5959,0.7667,0.5557,11.1,0.579,18.4,-3.5,-2.1,-1.4,-0.4,0.7,0.035,5
2022-23,goodwjo01,Jordan Goodwin,PG,24,WAS,62,7,17.839,6.565,3.306,2.71,0.935,0.419,0.919,0.4476,0.322,0.5106,0.7681,0.5014,14.8,0.5308,17.3,0.7,-0.7,1.4,0.8,2.2,0.095,2
2022-23,harteis01,Isaiah Hartenstein,C,24,NYK,82,8,19.829,4.951,6.537,1.244,0.646,0.78,0.805,0.5352,0.2162,0.5759,0.6761,0.5474,14.2,0.5667,11.2,-0.3,-1.5,1.2,0.7,4.6,0.136,5
2022-23,drumman01,Andre Drummond,C,29,CHI,67,0,12.672,5.955,6.627,0.493,0.672,0.403,1.119,0.6058,0.0,0.6125,0.536,0.6058,20.8,0.6064,21.0,-0.8,-1.2,0.5,0.3,2.8,0.158,11
2022-23,brissos01,Oshae Brissett,PF,24,IND,65,2,16.662,6.123,3.354,0.677,0.508,0.2,0.523,0.3856,0.3097,0.4573,0.7172,0.4608,10.6,0.5199,16.1,-3.2,-2.0,-1.2,-0.3,1.1,0.049,4
2022-23,harriga01,Gary Harris,SG,28,ORL,48,42,24.667,8.271,2.042,1.229,0.938,0.25,0.583,0.4495,0.4312,0.4944,0.9,0.6026,10.5,0.6199,12.6,-0.7,-1.4,0.7,0.4,2.3,0.093,9
2022-23,johnsja05,Jalen Johnson,SF,21,ATL,70,6,14.886,5.643,4.029,1.186,0.543,0.486,0.586,0.4907,0.2885,0.5872,0.6282,0.5373,14.1,0.5543,16.0,0.3,-1.2,1.5,0.6,2.1,0.097,2
2022-23,willima07,Mark Williams,C,21,CHO,43,17,19.256,9.0,7.07,0.419,0.651,1.047,0.93,0.6375,,0.6375,0.6907,0.6375,19.8,0.6589,17.0,0.1,-0.5,0.6,0.4,2.8,0.162,1
2022-23,reddica01,Cam Reddish,SF,23,2TM,40,20,24.75,9.675,2.2,1.425,0.975,0.35,1.175,0.4455,0.3125,0.5595,0.8533,0.5176,10.6,0.5609,17.1,-3.4,-2.6,-0.8,-0.4,0.9,0.044,4
2022-23,walljo01,John Wall,PG,32,LAC,34,3,22.206,11.353,2.706,5.235,0.794,0.353,2.353,0.4083,0.3028,0.4585,0.6814,0.4571,13.6,0.4978,27.0,-1.2,-0.8,-0.4,0.1,0.3,0.019,13
2022-23,muscami01,Mike Muscala,C,31,2TM,63,9,15.0,6.079,3.222,0.794,0.238,0.381,0.365,0.4486,0.3913,0.5882,0.7692,0.5873,13.0,0.6082,15.1,-0.4,-0.3,-0.1,0.4,2.5,0.127,9
2022-23,bartowi01,Will Barton,SG,32,2TM,56,2,17.732,6.768,2.446,2.0,0.5,0.232,0.857,0.3791,0.3667,0.3913,0.7872,0.4698,10.0,0.4926,18.9,-2.6,-2.0,-0.6,-0.2,0.4,0.019,11
2022-23,sumneed01,Edmond Sumner,SG,27,BRK,53,12,13.887,7.132,1.491,1.283,0.585,0.189,0.943,0.461,0.3563,0.511,0.9167,0.5186,14.0,0.5971,22.1,-2.6,-2.4,-0.2,-0.1,1.3,0.085,5
2022-23,carusal01,Alex Caruso,PG,28,CHI,67,36,23.507,5.582,2.925,2.881,1.463,0.687,1.149,0.4545,0.3642,0.5556,0.8082,0.5507,11.5,0.5878,11.1,1.1,-2.2,3.3,1.2,3.6,0.11,6
2022-23,chrisjo01,Josh Christopher,SG,21,HOU,64,2,12.281,5.812,1.109,1.141,0.516,0.234,0.938,0.465,0.236,0.55,0.75,0.497,11.5,0.5234,21.9,-4.3,-3.0,-1.4,-0.5,0.0,0.0,2
2022-23,gabriwe01,Wenyen Gabriel,C,25,LAL,68,2,15.059,5.471,4.206,0.529,0.382,0.515,0.676,0.5962,0.2778,0.6473,0.619,0.6154,14.4,0.6263,14.1,-2.2,-2.3,0.1,-0.1,2.8,0.131,4
2022-23,wrighde01,Delon Wright,PG,30,WAS,50,14,24.42,7.38,3.6,3.88,1.84,0.34,0.88,0.4742,0.3445,0.564,0.8667,0.5447,16.3,0.5813,12.9,3.4,0.4,3.1,1.7,3.7,0.145,8
2022-23,greenja01,JaMychal Green,PF,32,GSW,57,1,13.982,6.421,3.596,0.895,0.439,0.404,0.912,0.5397,0.3784,0.6667,0.7761,0.623,15.5,0.6501,17.5,-0.5,-0.7,0.2,0.3,2.2,0.132,8
2022-23,dragigo01,Goran Dragić,PG,36,2TM,58,0,15.0,6.293,1.397,2.603,0.224,0.069,1.086,0.4209,0.3586,0.4684,0.6889,0.4985,10.3,0.5144,21.1,-3.9,-2.1,-1.8,-0.4,0.4,0.022,15
2022-23,konchjo01,John Konchar,SF,26,MEM,72,23,20.75,5.056,4.306,1.389,1.069,0.347,0.514,0.4313,0.339,0.5455,0.7778,0.525,10.8,0.5419,10.4,0.5,-1.9,2.4,0.9,3.5,0.112,4
