player_id,player_name,split,log_aav_cap_share,deal_year,years,has_prior_stats,prior_games,prior_ppg,prior_mpg,prior_per,prior_bpm,prior_vorp,prior_ws,prior_ws48,prior_usg_pct,prior_ts_pct,prior_ast,prior_trb,prior_blk,prior_stl,prior_tov,career_seasons,career_games,career_ppg,career_mpg,career_vorp,career_ws,recent3_vorp,recent3_ws,age_at_signing,height_inches,weight_lb,years_pro,incumbent,player_option,max_tier_pct,supermax,outstanding_options,team_srs,team_nrtg,team_mov,team_wins,team_made_playoffs,team_champion,team_cap_space_m,team_active_payroll_m,team_dead_cap_m,team_players_active,prior_srs,prior_nrtg,prior_mov,prior_wins,prior_made_playoffs,prior_champion,prior_cap_space_m,prior_active_payroll_m,prior_dead_cap_m,prior_players_active,prior_team_big_market,prior_team_metro_pop_m,team_big_market,team_metro_pop_m,team_dma_rank,mid_season,signed_via_extension,signed_via_free_agency,signed_via_offer_sheet,signed_via_sign_and_trade,fa_status_RFA,fa_status_UFA,fa_status_na,cba_regime_cba_2017,cba_regime_cba_2023,cba_regime_pre_2017,pos_C,pos_PF,pos_PG,pos_SF,pos_SG,pos_na,team_market_size_ord,prior_team_market_size_ord,undrafted
huestjo01,Josh Huestis,train,-4.095774,2015,2,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,24,79,230,0,1.0,0,0.25,0,2,2.47,2.3,2.18,45.0,0.0,0.0,-16.642,77.876,0.915,15.0,2.47,2.3,2.18,45.0,0.0,0.0,-16.642,77.876,0.915,15.0,0.0,1.435,0,1.435,47.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
humphkr01,Kris Humphries,train,-2.653512,2014,3,1,69.0,8.391,19.942,18.2,0.9,1.0,4.1,0.143,19.0,0.5521,0.971,5.928,0.884,0.449,0.928,9,560.0,7.08,18.73,1.4,23.6,1.3,12.1,29,81,235,10,1.0,0,0.35,0,0,0.28,0.3,0.28,42.0,1.0,0.0,-12.901,92.25,0.0,15.0,0.34,0.5,0.43,42.0,1.0,0.0,-12.901,92.929,0.0,15.0,0.0,4.749,1,4.899,9.0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2,1.0,0
huntede01,De'Andre Hunter,val,-1.799294,2022,4,1,53.0,13.377,29.755,10.6,-3.9,-0.8,1.1,0.033,19.9,0.547,1.283,3.321,0.396,0.679,1.302,3,139.0,13.17,30.74,-1.7,2.9,-1.7,2.9,25,79,221,3,1.0,0,0.25,0,0,1.55,1.6,1.56,43.0,1.0,0.0,-20.359,132.773,0.0,15.0,1.55,1.6,1.56,43.0,1.0,0.0,-20.359,132.773,0.0,15.0,1.0,6.144,1,6.144,7.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,2.0,0
ibakase01,Serge Ibaka,train,-1.520284,2017,3,1,79.0,14.848,30.658,16.4,0.1,1.2,5.1,0.101,20.9,0.5656,0.949,6.81,1.57,0.519,1.329,8,603.0,11.99,29.06,11.8,52.7,3.6,16.2,28,83,235,8,1.0,0,0.3,0,1,3.65,4.5,4.21,51.0,1.0,0.0,-17.634,108.689,0.206,16.0,3.65,4.5,4.21,51.0,1.0,0.0,-17.634,108.689,0.206,16.0,1.0,6.202,1,6.202,9.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,2.0,0
ibakase01,Serge Ibaka,train,-2.442393,2020,2,1,55.0,15.364,27.0,17.3,0.1,0.8,3.9,0.126,24.0,0.5831,1.4,8.218,0.836,0.509,1.982,11,808.0,12.55,28.6,14.8,67.8,3.0,15.1,31,83,235,11,0.0,1,0.35,0,1,6.66,6.3,6.44,49.0,1.0,0.0,-21.015,128.443,1.712,14.0,5.97,6.1,6.24,53.0,1.0,0.0,-33.161,123.954,1.2,15.0,1.0,6.202,1,12.901,2.0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,2.0,0
ighodos01,Oso Ighodaro,test,-4.265265,2024,4,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,22,83,235,0,1.0,0,0.25,0,0,3.08,3.0,3.06,49.0,1.0,0.0,-59.2,188.29,3.041,16.0,3.08,3.0,3.06,49.0,1.0,0.0,-59.2,188.29,3.041,16.0,0.0,5.059,0,5.059,12.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,2.0,0
iguodan01,Andre Iguodala,train,-1.82347,2017,3,1,76.0,7.553,26.289,14.3,2.5,2.3,6.9,0.166,11.2,0.6241,3.434,4.0,0.513,1.0,0.763,12,894.0,13.36,34.84,35.3,82.5,5.2,16.4,33,78,215,13,1.0,0,0.35,0,1,11.35,11.6,11.63,67.0,1.0,1.0,-6.099,97.52,2.722,15.0,11.35,11.6,11.63,67.0,1.0,1.0,-6.099,97.52,2.722,15.0,1.0,4.749,1,4.749,10.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,2.0,0
iguodan01,Andre Iguodala,train,-1.984581,2020,2,1,21.0,4.571,19.905,10.5,-0.5,0.2,0.6,0.069,12.7,0.5074,2.429,3.714,1.0,0.667,1.238,15,1047.0,12.24,33.21,37.7,90.5,2.4,8.0,36,78,215,16,0.0,0,0.35,0,1,-0.91,-1.1,-1.07,34.0,0.0,0.0,-23.705,97.227,32.254,15.0,2.59,3.0,2.95,44.0,1.0,0.0,-29.619,128.233,5.665,15.0,0.0,6.266,0,1.358,51.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1.0,0
ilyaser01,Ersan İlyasova,train,-2.677778,2018,3,1,69.0,10.87,25.058,14.9,-0.6,0.6,4.0,0.111,18.7,0.5577,1.304,5.87,0.377,0.884,1.043,10,678.0,10.96,24.47,8.3,41.8,2.6,12.5,31,81,235,12,0.0,0,0.35,0,0,-0.45,-0.3,-0.3,44.0,1.0,0.0,-17.121,100.039,16.175,15.0,4.3,4.5,4.5,52.0,1.0,0.0,-0.928,89.639,10.382,15.0,1.0,6.228,0,1.586,38.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,0
inglejo01,Joe Ingles,train,-3.483027,2015,2,1,79.0,5.013,21.177,9.6,-1.2,0.3,2.2,0.063,12.9,0.5328,2.304,2.215,0.127,0.911,1.241,1,79.0,5.01,21.18,0.3,2.2,0.3,2.2,28,80,220,1,0.0,0,0.25,0,1,0.71,0.2,0.22,38.0,0.0,0.0,4.159,47.94,10.965,15.0,0.71,0.2,0.22,38.0,0.0,0.0,4.159,47.94,10.965,15.0,0.0,1.266,0,1.266,28.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,1
inglejo01,Joe Ingles,train,-2.031109,2017,4,1,82.0,7.085,24.049,12.4,1.6,1.8,5.0,0.122,13.9,0.6041,2.744,3.183,0.098,1.171,1.305,3,242.0,5.45,20.19,2.8,9.5,2.8,9.5,30,80,220,3,0.0,0,0.25,0,1,4.0,4.3,3.94,51.0,1.0,0.0,13.645,80.223,0.275,15.0,4.0,4.3,3.94,51.0,1.0,0.0,13.645,80.223,0.275,15.0,0.0,1.266,0,1.266,28.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,1
inglejo01,Joe Ingles,val,-2.514914,2023,2,1,46.0,6.891,22.696,10.7,-0.7,0.3,2.3,0.106,12.6,0.6162,3.261,2.783,0.13,0.717,1.196,9,636.0,8.51,25.47,12.7,39.4,3.4,11.5,36,80,220,9,0.0,0,0.3,0,1,-2.39,-2.6,-2.56,34.0,0.0,0.0,-16.146,99.162,25.994,15.0,3.61,3.5,3.63,58.0,1.0,0.0,-58.194,179.802,0.211,15.0,0.0,1.586,0,2.673,15.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0.0,1
ingrabr01,Brandon Ingram,train,-1.237893,2020,5,1,62.0,23.823,33.935,18.8,2.1,2.2,5.1,0.116,28.1,0.5871,4.177,6.129,0.613,0.984,3.048,4,252.0,16.33,32.21,1.2,9.6,2.6,9.9,23,80,190,4,1.0,0,0.25,0,0,-0.55,-1.2,-1.29,30.0,0.0,0.0,-8.486,117.626,0.0,16.0,-0.55,-1.2,-1.29,30.0,0.0,0.0,-8.486,117.626,0.0,16.0,0.0,1.29,0,1.29,50.0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0
ingrabr01,Brandon Ingram,test,-1.447576,2025,3,1,18.0,22.222,33.056,16.0,-0.3,0.3,0.0,0.0,30.2,0.5599,5.167,5.556,0.611,0.889,3.833,9,495.0,19.51,32.96,8.8,27.4,3.5,8.6,28,80,190,9,1.0,0,0.35,0,0,-4.4,-4.3,-4.29,30.0,0.0,0.0,-37.908,154.303,16.406,15.0,-4.4,-4.3,-4.29,30.0,0.0,0.0,-37.908,154.303,16.406,15.0,1.0,6.202,1,6.202,9.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,2.0,0
irvinky01,Kyrie Irving,train,-1.311452,2014,5,1,71.0,20.817,35.155,20.1,3.4,3.3,6.7,0.129,28.2,0.5333,6.099,3.648,0.324,1.521,2.676,3,181.0,20.7,33.71,8.7,16.1,8.7,16.1,22,74,195,3,1.0,0,0.25,0,3,0.28,0.3,0.28,42.0,1.0,0.0,-12.901,92.25,0.0,15.0,0.34,0.5,0.43,42.0,1.0,0.0,-12.901,92.929,0.0,15.0,0.0,2.088,0,2.088,19.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1.0,0
irvinky01,Kyrie Irving,train,-1.162601,2019,4,1,67.0,23.821,33.045,24.3,7.2,5.1,9.1,0.197,29.6,0.5916,6.925,5.0,0.507,1.537,2.567,8,508.0,22.23,33.8,27.7,58.4,13.0,26.9,27,74,195,8,0.0,1,0.3,0,2,-0.4,-0.1,-0.07,42.0,1.0,0.0,-15.703,77.806,39.766,15.0,3.9,4.4,4.44,49.0,1.0,0.0,-26.926,125.327,0.178,15.0,1.0,4.899,1,19.113,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,2.0,0
irvinky01,Kyrie Irving,val,-1.17514,2023,3,1,60.0,27.05,37.35,22.4,4.1,3.5,7.4,0.159,28.9,0.6133,5.517,5.067,0.75,1.1,2.133,12,671.0,23.42,34.34,37.8,79.4,8.5,18.1,31,74,195,12,1.0,1,0.35,0,1,-0.14,0.1,0.07,38.0,0.0,0.0,-56.435,172.026,1.36,15.0,-0.14,0.1,0.07,38.0,0.0,0.0,-56.435,172.026,1.36,15.0,1.0,7.943,1,7.943,4.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,2.0,0
irvinky01,Kyrie Irving,test,-1.365098,2025,3,1,50.0,24.68,36.08,19.9,3.4,2.5,4.6,0.122,27.4,0.5937,4.62,4.8,0.46,1.32,2.22,14,779.0,23.66,34.5,43.9,90.9,9.6,18.9,33,74,195,14,1.0,1,0.35,0,0,-0.74,-1.2,-1.2,39.0,0.0,0.0,-46.559,172.078,2.329,15.0,-0.74,-1.2,-1.2,39.0,0.0,0.0,-46.559,172.078,2.329,15.0,1.0,7.943,1,7.943,4.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,2.0,0
isaacjo01,Jonathan Isaac,train,-1.861417,2020,4,1,34.0,11.882,28.824,17.3,2.3,1.1,2.5,0.122,18.3,0.5521,1.412,6.794,2.294,1.559,1.441,3,136.0,9.33,25.82,2.0,6.7,2.0,6.7,23,82,230,3,1.0,0,0.25,0,0,-0.93,-1.0,-1.01,33.0,1.0,0.0,-37.406,125.365,2.098,15.0,-0.93,-1.0,-1.01,33.0,1.0,0.0,-37.406,125.365,2.098,15.0,0.0,2.673,0,2.673,15.0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1.0,0
iwundwe01,Wes Iwundu,train,-4.295954,2017,3,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,23,78,195,0,1.0,0,0.25,0,1,-6.61,-6.8,-6.57,29.0,0.0,0.0,-10.152,102.595,1.699,15.0,-6.61,-6.8,-6.57,29.0,0.0,0.0,-10.152,102.595,1.699,15.0,0.0,2.673,0,2.673,15.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1.0,0
iwundwe01,Wes Iwundu,train,-4.133016,2020,2,1,52.0,5.769,18.327,10.3,-2.6,-0.2,1.7,0.086,13.7,0.5441,1.154,2.519,0.25,0.481,0.5,3,182.0,4.77,17.62,-1.2,4.3,-1.2,4.3,26,78,195,3,0.0,0,0.25,0,0,4.87,5.0,4.95,43.0,1.0,0.0,-27.054,117.534,3.746,16.0,-0.93,-1.0,-1.01,33.0,1.0,0.0,-37.406,125.365,2.098,15.0,0.0,2.673,1,7.943,4.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,1.0,0
jacksan01,Andre Jackson Jr.,val,-4.265706,2023,4,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,22,78,209,0,1.0,0,0.25,0,1,3.61,3.5,3.63,58.0,1.0,0.0,-58.194,179.802,0.211,15.0,3.61,3.5,3.63,58.0,1.0,0.0,-58.194,179.802,0.211,15.0,0.0,1.586,0,1.586,38.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0
jacksfr01,Frank Jackson,train,-4.35967,2017,3,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,19,75,205,0,1.0,0,0.25,0,0,-1.69,-2.2,-2.1,34.0,0.0,0.0,-7.275,94.323,7.095,15.0,-1.69,-2.2,-2.1,34.0,0.0,0.0,-7.275,94.323,7.095,15.0,0.0,1.29,0,1.29,50.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0,0
jacksfr01,Frank Jackson,train,-4.133016,2020,2,1,59.0,6.288,13.508,9.1,-5.5,-0.7,0.2,0.012,21.2,0.5096,1.034,1.407,0.068,0.288,0.831,2,120.0,7.22,16.38,-1.5,0.6,-1.5,0.6,22,75,205,2,0.0,0,0.25,0,0,2.33,2.0,1.99,44.0,1.0,0.0,-30.58,131.676,1.736,15.0,-0.55,-1.2,-1.29,30.0,0.0,0.0,-8.486,117.626,0.0,16.0,0.0,1.29,0,1.435,47.0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0
jacksfr01,Frank Jackson,train,-3.598884,2021,2,1,40.0,9.75,18.45,13.2,-1.7,0.1,1.2,0.078,21.3,0.5982,0.9,2.15,0.025,0.375,0.85,3,160.0,7.85,16.9,-1.4,1.8,-1.4,1.8,23,75,205,3,1.0,0,0.25,0,0,-4.38,-4.5,-4.47,20.0,0.0,0.0,-5.873,76.325,38.688,15.0,-4.38,-4.5,-4.47,20.0,0.0,0.0,-5.873,76.325,38.688,15.0,0.0,4.365,0,4.365,14.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1.0,0
jacksgg01,GG Jackson II,val,-4.157725,2023,4,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,19,81,210,0,1.0,0,0.25,0,1,3.6,3.9,3.94,51.0,1.0,0.0,-4.102,123.017,3.102,15.0,3.6,3.9,3.94,51.0,1.0,0.0,-4.102,123.017,3.102,15.0,0.0,1.358,0,1.358,51.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0
jacksis01,Isaiah Jackson,test,-3.095235,2025,3,1,5.0,7.0,16.8,18.2,0.8,0.1,0.3,0.171,17.6,0.6001,1.0,5.6,1.6,0.6,1.0,4,163.0,7.18,14.96,1.1,7.7,1.1,6.3,23,80,205,4,1.0,0,0.25,0,0,1.68,2.2,2.23,50.0,1.0,0.0,-30.645,166.84,2.531,15.0,1.68,2.2,2.23,50.0,1.0,0.0,-30.645,166.84,2.531,15.0,0.0,2.126,0,2.126,25.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0
jacksjo02,Josh Jackson,train,-3.106462,2020,2,1,22.0,9.0,17.318,14.1,0.1,0.2,0.5,0.063,22.8,0.547,1.591,3.0,0.409,0.818,1.273,3,178.0,11.91,24.31,-2.2,-1.9,-2.2,-1.9,23,80,207,3,0.0,0,0.25,0,0,-4.38,-3.7,-3.56,20.0,0.0,0.0,-26.875,104.276,26.884,15.0,-0.91,-1.1,-1.07,34.0,0.0,0.0,-23.705,97.227,32.254,15.0,0.0,1.358,0,4.365,14.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0
jacksre01,Reggie Jackson,train,-1.475907,2015,5,1,77.0,14.506,29.455,17.2,1.1,1.8,4.9,0.104,24.6,0.5115,6.0,4.247,0.117,0.805,2.416,4,272.0,9.85,22.2,3.3,12.4,3.5,12.3,25,74,208,4,1.0,0,0.25,0,1,-1.39,-1.1,-1.0,32.0,0.0,0.0,-0.807,49.559,14.313,15.0,-1.39,-1.1,-1.0,32.0,0.0,0.0,-0.807,49.559,14.313,15.0,0.0,4.365,0,4.365,14.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1.0,0
jacksre01,Reggie Jackson,train,-2.342642,2021,2,1,67.0,10.672,23.045,14.2,0.4,0.9,3.7,0.115,19.9,0.5756,3.06,2.866,0.104,0.612,1.104,10,628.0,12.61,24.94,9.6,33.0,2.6,9.8,31,74,208,10,1.0,0,0.35,0,1,6.02,6.4,6.18,47.0,1.0,0.0,-28.265,137.011,0.395,15.0,6.02,6.4,6.18,47.0,1.0,0.0,-28.265,137.011,0.395,15.0,1.0,12.901,1,12.901,2.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,2.0,0
jacksre01,Reggie Jackson,val,-3.278679,2023,2,1,68.0,10.191,24.368,10.0,-3.9,-0.8,0.6,0.017,20.8,0.5139,3.426,2.118,0.088,0.691,1.691,12,771.0,12.81,25.5,8.2,34.0,-0.5,4.7,33,74,208,12,1.0,1,0.35,0,1,3.04,3.4,3.33,53.0,1.0,1.0,-45.946,160.688,0.0,15.0,3.04,3.4,3.33,53.0,1.0,1.0,-45.946,160.688,0.0,15.0,0.0,3.038,0,3.038,17.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1.0,0
jackstr02,Trayce Jackson-Davis,val,-4.265706,2023,4,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,23,81,245,0,1.0,0,0.25,0,1,1.66,1.7,1.8,44.0,1.0,0.0,-75.666,188.444,0.058,15.0,1.66,1.7,1.8,44.0,1.0,0.0,-75.666,188.444,0.058,15.0,1.0,4.749,1,4.749,10.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,2.0,0
jamesbr02,Bronny James,test,-4.265265,2024,4,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,20,74,210,0,1.0,0,0.25,0,0,1.07,0.6,0.6,47.0,1.0,0.0,-45.955,168.056,0.0,15.0,1.07,0.6,0.6,47.0,1.0,0.0,-45.955,168.056,0.0,15.0,1.0,12.901,1,12.901,2.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,2.0,0
jamesle01,LeBron James,train,-1.094893,2014,2,1,77.0,27.13,37.688,29.3,8.8,7.9,15.9,0.263,31.0,0.6486,6.338,6.922,0.338,1.571,3.506,9,683.0,28.32,39.19,82.6,149.3,25.4,49.7,30,81,250,11,1.0,0,0.35,0,4,0.28,0.3,0.28,42.0,1.0,0.0,-12.901,92.25,0.0,15.0,0.34,0.5,0.43,42.0,1.0,0.0,-12.901,92.929,0.0,15.0,0.0,2.088,0,2.088,19.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1.0,0
jamesle01,LeBron James,train,-1.038257,2016,3,1,76.0,25.263,35.645,27.5,9.0,7.5,13.6,0.241,31.4,0.5882,6.763,7.434,0.645,1.368,3.276,11,828.0,27.78,38.61,95.8,173.3,21.1,39.9,32,81,250,13,1.0,0,0.35,0,3,5.45,6.4,6.0,57.0,1.0,1.0,-37.976,106.998,0.031,15.0,5.45,6.4,6.0,57.0,1.0,1.0,-37.976,106.998,0.031,15.0,0.0,2.088,0,2.088,19.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1.0,0
jamesle01,LeBron James,train,-0.976281,2018,4,1,82.0,27.451,36.902,28.6,8.7,8.2,14.0,0.222,31.6,0.6206,9.11,8.646,0.866,1.415,4.232,13,984.0,27.65,38.4,110.7,200.2,22.4,40.5,34,81,250,15,0.0,0,0.35,0,2,-1.44,-1.5,-1.55,35.0,0.0,0.0,-6.027,93.849,8.329,15.0,0.59,1.0,0.94,50.0,1.0,0.0,-41.302,135.777,0.203,15.0,0.0,2.088,1,12.901,2.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,1.0,0
jamesle01,LeBron James,train,-0.96495,2020,2,1,67.0,25.343,34.567,25.5,8.4,6.1,9.8,0.203,31.5,0.5773,10.209,7.836,0.537,1.164,3.896,15,1106.0,27.5,38.01,121.7,217.2,19.2,31.0,36,81,250,17,1.0,0,0.35,0,2,6.28,5.7,5.79,52.0,1.0,1.0,-13.584,107.807,10.149,15.0,6.28,5.7,5.79,52.0,1.0,1.0,-13.584,107.807,10.149,15.0,1.0,12.901,1,12.901,2.0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,2.0,0
jamesle01,LeBron James,val,-1.010635,2022,2,1,56.0,30.268,37.214,26.2,7.7,5.1,7.5,0.173,32.3,0.6191,6.232,8.196,1.054,1.304,3.5,17,1207.0,27.53,37.8,130.6,230.3,15.0,22.9,38,81,250,19,1.0,0,0.35,0,2,-3.08,-3.0,-3.05,33.0,0.0,0.0,-48.448,147.504,8.53,15.0,-3.08,-3.0,-3.05,33.0,0.0,0.0,-48.448,147.504,8.53,15.0,1.0,12.901,1,12.901,2.0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2.0,0
jamesle01,LeBron James,test,-1.020302,2024,2,1,71.0,25.662,35.268,23.7,6.5,5.4,8.5,0.163,29.2,0.6297,8.296,7.296,0.535,1.254,3.451,19,1333.0,27.49,37.57,140.0,244.4,14.5,21.6,40,81,250,21,1.0,1,0.35,0,1,1.07,0.6,0.6,47.0,1.0,0.0,-45.955,168.056,0.0,15.0,1.07,0.6,0.6,47.0,1.0,0.0,-45.955,168.056,0.0,15.0,1.0,12.901,1,12.901,2.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,2.0,0
jamesle01,LeBron James,test,-3.757689,2026,2,1,60.0,20.933,33.15,20.8,3.5,2.8,5.4,0.13,27.2,0.5936,7.2,6.067,0.583,1.2,2.983,21,1463.0,27.08,37.27,147.5,257.5,12.9,21.6,42,81,250,23,0.0,1,0.35,0,0,-0.27,-0.1,-0.18,45.0,1.0,0.0,-45.251,192.382,1.124,15.0,1.68,1.8,1.76,53.0,1.0,0.0,-56.752,194.334,0.992,15.0,1.0,12.901,1,6.228,5.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,2.0,0
jamessi01,Sion James,test,-4.127859,2025,4,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,23,77,220,0,1.0,0,0.25,0,0,-9.1,-9.3,-9.11,19.0,0.0,0.0,-26.835,152.437,14.987,15.0,-9.1,-9.3,-9.11,19.0,0.0,0.0,-26.835,152.437,14.987,15.0,0.0,2.66,0,2.66,21.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0
jeffeal01,Al Jefferson,train,-2.24223,2016,3,1,47.0,11.957,23.319,18.2,-0.5,0.4,2.8,0.123,24.2,0.5074,1.489,6.404,0.872,0.638,0.723,11,742.0,17.63,32.12,20.7,64.4,5.2,15.3,31,82,289,12,0.0,0,0.35,0,0,1.62,1.7,1.71,45.0,1.0,0.0,-2.414,66.752,5.662,15.0,2.36,2.9,2.72,48.0,1.0,0.0,-10.427,78.341,0.191,15.0,0.0,2.66,0,2.126,25.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0,0
jefferi01,Richard Jefferson,train,-3.615279,2016,3,1,74.0,5.541,17.919,9.7,-1.2,0.3,2.7,0.098,13.4,0.5852,0.797,1.73,0.189,0.446,0.581,11,808.0,12.62,28.75,11.9,53.0,1.0,7.7,36,79,233,15,1.0,0,0.35,0,0,5.45,6.4,6.0,57.0,1.0,1.0,-37.976,106.998,0.031,15.0,5.45,6.4,6.0,57.0,1.0,1.0,-37.976,106.998,0.031,15.0,0.0,2.088,0,2.088,19.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1.0,0
jeffrda01,DaQuan Jeffries,test,-3.934233,2024,3,1,17.0,0.824,2.706,3.1,-8.1,-0.1,-0.1,-0.104,19.6,0.3915,0.294,0.294,0.059,0.0,0.176,4,64.0,3.02,10.77,-0.5,0.5,-0.1,-0.1,27,77,222,5,1.0,0,0.25,0,0,4.36,4.8,4.59,50.0,1.0,0.0,-26.935,160.343,2.613,15.0,4.36,4.8,4.59,50.0,1.0,0.0,-26.935,160.343,2.613,15.0,1.0,19.113,1,19.113,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,2,2.0,1
jerebjo01,Jonas Jerebko,train,-2.639057,2015,2,1,75.0,5.973,16.4,15.0,0.9,0.9,3.5,0.137,16.2,0.549,0.947,3.76,0.24,0.613,0.587,5,332.0,7.2,19.77,2.0,14.6,1.4,6.9,28,82,231,6,1.0,0,0.25,0,0,-0.4,0.2,0.16,40.0,1.0,0.0,2.662,52.905,7.498,15.0,-0.4,0.2,0.16,40.0,1.0,0.0,2.662,52.905,7.498,15.0,1.0,4.899,1,4.899,9.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,2.0,0
jerebjo01,Jonas Jerebko,train,-3.185072,2017,2,1,78.0,3.833,15.795,9.3,-2.4,-0.1,2.1,0.082,11.4,0.5372,0.91,3.487,0.218,0.321,0.5,7,488.0,6.21,18.38,1.9,19.1,0.8,8.0,30,82,231,8,0.0,0,0.3,0,0,4.0,4.3,3.94,51.0,1.0,0.0,13.645,80.223,0.275,15.0,2.25,2.8,2.63,53.0,1.0,0.0,1.108,91.485,1.55,15.0,1.0,4.899,0,1.266,28.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,0
