player_id,player_name,deal_date,deal_year,team,years,signed_via,deal_type,fa_status,aav_m,salary_cap_m,aav_cap_share,log_aav_cap_share,has_prior_stats,prior_games,prior_ppg,prior_mpg,prior_per,prior_bpm,prior_vorp,prior_ws,prior_ws48,prior_usg_pct,prior_ts_pct,prior_ast,prior_trb,prior_blk,prior_stl,prior_tov,career_seasons,career_games,career_ppg,career_mpg,career_vorp,career_ws,recent3_vorp,recent3_ws,pos,age_at_signing,height_inches,weight_lb,years_pro,draft_year,incumbent,player_option,team_option,max_tier_pct,supermax,outstanding_options,team_srs,team_nrtg,team_mov,team_wins,team_made_playoffs,team_champion,team_cap_space_m,team_active_payroll_m,team_dead_cap_m,team_players_active,prior_team,prior_srs,prior_nrtg,prior_mov,prior_wins,prior_made_playoffs,prior_champion,prior_cap_space_m,prior_active_payroll_m,prior_dead_cap_m,prior_players_active,prior_team_big_market,prior_team_market_size,prior_team_metro_pop_m,team_big_market,team_market_size,team_metro_pop_m,team_dma_rank,team_tv_homes_m,cba_regime
konchjo01,John Konchar,"Jul 07, 2022",2022,MEM,3,extension,extension,,6.333,136.021,0.046561,-3.066983,1,72,4.847,17.944,14.0,1.5,1.2,4.2,0.156,9.9,0.6154,1.514,4.569,0.306,0.625,0.403,3,134.0,4.38,15.28,2.0,6.6,2.0,6.6,SG,26,77,210,3,,1,0,,0.25,0,0,5.37,5.6,5.68,56.0,1.0,0.0,-3.58,98.319,17.675,15,MEM,5.37,5.6,5.68,56.0,1.0,0.0,-3.58,98.319,17.675,15,0,Small,1.358,0,Small,1.358,51,0.6663,cba_2017
korkmfu01,Furkan Korkmaz,"Jul 26, 2019",2019,PHI,2,free_agency,standard,RFA,1.69,109.14,0.015485,-4.167903,1,48,5.812,14.146,11.5,-1.8,0.0,1.1,0.078,17.9,0.5277,1.083,2.229,0.042,0.604,0.521,2,62.0,4.87,12.24,-0.1,1.1,-0.1,1.1,SG,22,79,202,2,2016,1,0,,0.25,0,0,2.25,2.6,2.7,51.0,1.0,0.0,-10.093,107.554,4.408,15,PHI,2.25,2.6,2.7,51.0,1.0,0.0,-10.093,107.554,4.408,15,1,Large,6.228,1,Large,6.228,5,3.14592,cba_2017
korkmfu01,Furkan Korkmaz,"Aug 09, 2021",2021,PHI,3,free_agency,standard,RFA,5.0,112.414,0.044478,-3.112751,1,55,9.109,19.309,12.8,-0.1,0.5,2.0,0.09,20.5,0.5445,1.491,2.055,0.164,0.891,0.836,4,189.0,7.97,17.88,0.7,5.9,0.8,5.9,SG,24,79,202,4,2016,1,0,,0.25,0,0,5.28,5.6,5.58,49.0,1.0,0.0,-38.648,144.302,1.865,15,PHI,5.28,5.6,5.58,49.0,1.0,0.0,-38.648,144.302,1.865,15,1,Large,6.228,1,Large,6.228,5,3.14592,cba_2017
kornelu01,Luke Kornet,"Jul 18, 2019",2019,CHI,2,free_agency,standard,UFA,2.25,109.14,0.020616,-3.881701,1,46,7.0,17.043,14.8,2.0,0.8,1.4,0.086,17.9,0.5309,1.174,2.935,0.913,0.587,0.543,2,66.0,6.91,16.82,1.0,1.9,1.0,1.9,C,24,85,250,1,,0,0,,0.25,0,0,-8.32,-8.4,-8.41,22.0,0.0,0.0,-10.145,93.01,19.004,15,NYK,-8.93,-9.2,-9.21,17.0,0.0,0.0,-21.397,62.775,60.49,15,1,Large,19.113,1,Large,9.441,3,3.65475,cba_2017
kornelu01,Luke Kornet,"Jul 09, 2022",2022,BOS,2,free_agency,standard,RFA,2.275,123.655,0.018398,-3.995515,1,15,2.0,6.867,16.6,-0.5,0.0,0.4,0.186,12.7,0.5061,0.6,1.933,0.2,0.2,0.0,5,148.0,5.45,14.32,1.4,4.1,0.4,2.2,C,27,85,250,4,,0,0,,0.25,0,0,7.02,7.5,7.28,51.0,1.0,0.0,-23.012,132.763,2.663,15,MIL,3.22,3.3,3.35,51.0,1.0,0.0,-48.249,152.275,6.719,15,0,Small,1.586,1,Large,4.899,9,2.58446,cba_2017
kornelu01,Luke Kornet,"Jul 07, 2025",2025,SAS,4,free_agency,standard,UFA,10.175,154.647,0.065795,-2.721211,1,73,6.041,18.644,19.6,3.3,1.8,7.0,0.247,11.4,0.6833,1.603,5.315,0.973,0.493,0.425,8,353.0,5.22,14.92,5.1,19.5,3.7,15.4,C,30,85,250,7,,0,0,,0.3,0,0,-2.45,-2.8,-2.76,34.0,0.0,0.0,-22.221,155.232,7.577,15,BOS,8.28,9.5,9.11,61.0,1.0,0.0,-56.46,193.098,,15,1,Large,4.899,0,Small,2.602,31,1.0964,cba_2023
korveky01,Kyle Korver,"Jul 12, 2017",2017,CLE,3,free_agency,standard,UFA,7.333,99.093,0.074005,-2.603629,1,67,10.119,26.164,12.1,0.0,0.9,3.7,0.101,15.2,0.6355,1.642,2.776,0.313,0.507,1.03,12,875.0,10.31,27.16,16.3,57.7,4.5,15.3,SG,36,79,212,14,2003,1,0,,0.35,0,0,2.87,3.3,3.18,51.0,1.0,0.0,-33.428,125.132,1.458,15,CLE,2.87,3.3,3.18,51.0,1.0,0.0,-33.428,125.132,1.458,15,0,Medium,2.088,0,Medium,2.088,19,1.55434,cba_2017
koufoko01,Kosta Koufos,"Jul 13, 2015",2015,SAC,4,free_agency,standard,UFA,8.225,70.0,0.1175,-2.141317,1,81,5.173,16.642,14.2,-1.2,0.2,3.3,0.118,15.8,0.5298,0.457,5.259,0.778,0.358,0.852,7,424.0,5.38,15.28,1.7,17.5,1.6,13.3,C,26,84,245,7,2008,1,0,,0.3,0,1,-3.07,-3.9,-3.71,29.0,0.0,0.0,-12.26,73.062,1.115,15,SAC,-3.07,-3.9,-3.71,29.0,0.0,0.0,-12.26,73.062,1.115,15,0,Small,2.453,0,Small,2.453,20,1.49792,pre_2017
krejcvi01,Vít Krejčí,"Sep 03, 2021",2021,OKC,4,free_agency,standard,RFA,1.577,112.414,0.014033,-4.266347,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,21,80,195,0,2020,1,0,,0.25,0,0,-10.13,-10.5,-10.64,22.0,0.0,0.0,4.57,58.973,36.223,15,OKC,-10.13,-10.5,-10.64,22.0,0.0,0.0,4.57,58.973,36.223,15,0,Small,1.435,0,Small,1.435,47,0.7627,cba_2017
krejcvi01,Vít Krejčí,"Jul 12, 2024",2024,ATL,4,free_agency,standard,RFA,2.5,140.588,0.017782,-4.029543,1,22,6.136,24.591,8.4,-3.7,-0.2,0.6,0.053,9.8,0.633,2.273,2.364,0.273,0.591,0.909,3,81.0,4.42,17.23,-0.9,1.3,-0.9,1.3,PG,24,80,195,3,2020,1,0,,0.25,0,0,-2.38,-2.2,-2.18,36.0,0.0,0.0,-20.119,149.337,6.803,15,ATL,-2.38,-2.2,-2.18,36.0,0.0,0.0,-20.119,149.337,6.803,15,1,Large,6.144,1,Large,6.144,7,2.75817,cba_2023
kuminjo01,Jonathan Kuminga,"Sep 30, 2025",2025,GSW,2,free_agency,standard,RFA,23.4,154.647,0.151312,-1.888409,1,47,15.298,24.34,15.7,-0.6,0.4,1.9,0.08,27.4,0.5354,2.213,4.617,0.447,0.809,1.511,4,258.0,12.5,21.98,1.4,11.9,1.3,8.9,PF,23,79,225,4,2021,1,0,,0.25,0,1,3.56,3.3,3.3,48.0,1.0,0.0,-58.93,176.474,0.306,15,GSW,3.56,3.3,3.3,48.0,1.0,0.0,-58.93,176.474,0.306,15,1,Large,4.749,1,Large,4.749,10,2.54248,cba_2023
kurucro01,Rodions Kurucs,"Jul 16, 2018",2018,BKN,3,free_agency,standard,,1.7,101.869,0.016688,-4.093059,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,20,81,228,0,2018,1,0,,0.25,0,0,-3.67,-3.7,-3.74,28.0,0.0,0.0,3.128,88.965,6.999,15,BKN,-3.67,-3.7,-3.74,28.0,0.0,0.0,3.128,88.965,6.999,15,1,Large,19.113,1,Large,19.113,1,7.49451,cba_2017
kuzmaky01,Kyle Kuzma,"Dec 20, 2020",2020,LAL,3,extension,extension,,13.0,112.414,0.115644,-2.157239,1,61,12.82,25.016,12.2,-2.6,-0.2,2.0,0.063,22.9,0.5311,1.311,4.475,0.426,0.459,1.492,3,208.0,16.02,30.0,1.0,8.9,1.0,8.9,PF,25,80,221,3,2017,1,1,,0.25,0,1,6.28,5.7,5.79,52.0,1.0,1.0,-13.584,107.807,10.149,15,LAL,6.28,5.7,5.79,52.0,1.0,1.0,-13.584,107.807,10.149,15,1,Large,12.901,1,Large,12.901,2,5.83579,cba_2017
kuzmaky01,Kyle Kuzma,"Jul 07, 2023",2023,WAS,4,free_agency,standard,UFA,22.5,136.021,0.165416,-1.799294,1,64,21.203,34.984,14.3,-1.7,0.2,0.9,0.019,27.9,0.5444,3.734,7.234,0.453,0.562,2.969,6,406.0,16.49,31.13,3.0,15.1,2.0,6.2,PF,28,80,221,6,2017,1,0,,0.25,0,0,-1.06,-1.2,-1.21,35.0,0.0,0.0,-60.147,133.79,16.216,15,WAS,-1.06,-1.2,-1.21,35.0,0.0,0.0,-60.147,133.79,16.216,15,1,Large,6.385,1,Large,6.385,8,2.63064,cba_2023
kuzmimi01,Mindaugas Kuzminskas,"Jul 09, 2016",2016,NYK,2,free_agency,standard,,2.95,94.143,0.031335,-3.46301,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,27,81,215,0,,1,0,,0.25,0,0,-2.74,-3.0,-2.73,32.0,0.0,0.0,10.188,59.283,0.529,12,NYK,-2.74,-3.0,-2.73,32.0,0.0,0.0,10.188,59.283,0.529,12,1,Large,19.113,1,Large,19.113,1,7.49451,pre_2017
lambje01,Jeremy Lamb,"Nov 02, 2015",2015,CHA,3,extension,extension,,7.0,94.143,0.074355,-2.598905,1,47,6.277,13.468,14.9,1.6,0.6,1.6,0.121,20.5,0.5379,0.936,2.277,0.128,0.447,0.574,3,148.0,6.97,15.66,1.3,5.1,1.3,5.1,SG,23,77,180,3,2012,1,0,,0.25,0,0,-3.44,-3.4,-3.17,33.0,0.0,0.0,-2.615,64.711,0.969,16,CHA,-3.44,-3.4,-3.17,33.0,0.0,0.0,-2.615,64.711,0.969,16,0,Small,2.66,0,Small,2.66,21,1.38202,pre_2017
lambje01,Jeremy Lamb,"Jul 07, 2019",2019,IND,3,free_agency,standard,UFA,10.5,109.14,0.096207,-2.341256,1,79,15.291,28.481,17.3,1.2,1.8,5.3,0.113,22.5,0.5524,2.177,5.494,0.405,1.114,1.013,7,435.0,10.24,20.47,6.5,20.7,4.3,12.9,SG,27,77,180,7,2012,0,0,,0.3,0,0,2.76,3.4,3.33,48.0,1.0,0.0,-8.71,99.582,10.997,15,CHA,-1.32,-1.1,-1.1,39.0,0.0,0.0,-22.803,121.81,,15,0,Small,2.66,0,Small,2.126,25,1.23221,cba_2017
landajo01,Jock Landale,"Aug 20, 2021",2021,SAS,2,free_agency,standard,,1.245,112.414,0.011075,-4.503053,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,26,83,255,0,,1,0,,0.25,0,0,-1.58,-1.8,-1.74,33.0,0.0,0.0,-41.011,103.942,24.805,15,SAS,-1.58,-1.8,-1.74,33.0,0.0,0.0,-41.011,103.942,24.805,15,0,Small,2.602,0,Small,2.602,31,1.0964,cba_2017
landajo01,Jock Landale,"Jul 06, 2023",2023,HOU,4,free_agency,standard,UFA,8.0,136.021,0.058814,-2.833368,1,69,6.609,14.188,16.4,-1.1,0.2,2.7,0.132,19.3,0.595,0.986,4.058,0.435,0.232,0.855,2,123.0,5.86,12.75,0.4,4.2,0.4,4.2,C,28,83,255,2,,0,0,,0.25,0,0,-7.62,-7.9,-7.85,22.0,0.0,0.0,-14.642,48.379,88.279,15,PHX,2.08,2.1,2.07,45.0,1.0,0.0,-52.152,172.122,0.211,15,0,Large,5.059,1,Large,7.206,6,2.79742,cba_2023
laravja01,Jake LaRavia,"Jul 06, 2025",2025,LAL,2,free_agency,standard,RFA,6.0,154.647,0.038798,-3.249386,1,66,6.939,20.439,12.6,0.2,0.8,2.9,0.103,14.4,0.5908,2.394,3.924,0.348,0.939,1.303,3,136.0,6.93,18.89,0.5,4.4,0.5,4.4,PF,24,79,235,3,2022,0,0,,0.25,0,0,1.45,1.2,1.22,50.0,1.0,0.0,-60.198,182.746,5.515,15,SAC,0.58,0.5,0.48,40.0,0.0,0.0,-30.783,166.101,1.32,15,0,Small,2.453,1,Large,12.901,2,5.83579,cba_2023
larkish01,Shane Larkin,"Jul 09, 2015",2015,BKN,2,free_agency,standard,RFA,1.5,70.0,0.021429,-3.84303,1,76,6.184,24.539,10.9,-2.8,-0.4,1.7,0.044,13.6,0.5039,2.974,2.316,0.118,1.224,1.092,2,124.0,4.85,18.98,-0.6,1.6,-0.6,1.6,PG,23,71,175,2,2013,1,0,,0.25,0,0,-3.13,-3.0,-2.88,38.0,1.0,0.0,-28.983,88.025,0.404,15,BKN,-3.13,-3.0,-2.88,38.0,1.0,0.0,-28.983,88.025,0.404,15,1,Large,19.113,1,Large,19.113,1,7.49451,pre_2017
larsspe01,Pelle Larsson,"Jul 02, 2024",2024,MIA,3,free_agency,standard,,1.8,140.588,0.012803,-4.358047,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,23,77,215,0,2024,1,0,,0.25,0,1,1.1,1.8,1.76,46.0,1.0,0.0,-44.734,172.894,1.802,15,MIA,1.1,1.8,1.76,46.0,1.0,0.0,-44.734,172.894,1.802,15,0,Medium,6.266,0,Medium,6.266,18,1.75692,cba_2023
lauvejo01,Joffrey Lauvergne,"Feb 19, 2015",2015,DEN,3,free_agency,standard,RFA,1.733,70.0,0.024762,-3.698449,1,24,3.875,11.167,10.5,-5.6,-0.2,0.1,0.018,19.9,0.4589,0.542,3.208,0.417,0.333,0.917,1,24.0,3.88,11.17,-0.2,0.1,-0.2,0.1,C,24,83,260,0,2013,1,0,,0.25,0,1,-3.07,-3.7,-3.55,30.0,0.0,0.0,-2.765,53.359,2.783,15,DEN,-3.07,-3.7,-3.55,30.0,0.0,0.0,-2.765,53.359,2.783,15,0,Medium,3.038,0,Medium,3.038,17,1.80627,pre_2017
lauvejo01,Joffrey Lauvergne,"Jul 18, 2017",2017,SAS,2,free_agency,standard,UFA,1.59,99.093,0.016046,-4.132325,1,70,5.357,14.0,12.6,-2.2,-0.1,1.5,0.073,18.5,0.5093,1.0,3.586,0.086,0.357,0.8,3,153.0,6.1,14.96,-0.2,3.9,-0.2,3.9,C,26,83,260,2,2013,0,0,,0.25,0,1,7.13,7.6,7.2,61.0,1.0,0.0,-14.229,104.867,3.505,15,CHI,0.03,0.4,0.43,41.0,1.0,0.0,0.967,92.681,0.494,15,1,Large,9.441,0,Small,2.602,31,1.0964,cba_2017
lavinza01,Zach LaVine,"Jul 08, 2014",2014,MIN,2,free_agency,standard,,2.1,63.065,0.033299,-3.402229,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,19,77,200,0,2014,1,0,,0.25,0,3,,,,,,,,,,,MIN,,,,,,,,,,,0,Medium,3.703,0,Medium,3.703,16,1.88668,pre_2017
lavinza01,Zach LaVine,"Jul 08, 2018",2018,CHI,4,offer_sheet,standard,RFA,19.5,101.869,0.191422,-1.653273,1,24,16.708,27.333,14.6,-2.3,-0.1,0.3,0.022,29.5,0.4987,3.0,3.917,0.167,1.0,1.792,4,230.0,13.99,28.7,-0.2,5.2,1.1,5.9,SG,23,77,200,4,2014,1,0,,0.25,0,1,-6.84,-7.1,-7.04,27.0,0.0,0.0,8.987,63.827,26.279,15,CHI,-6.84,-7.1,-7.04,27.0,0.0,0.0,8.987,63.827,26.279,15,1,Large,9.441,1,Large,9.441,3,3.65475,cba_2017
lavinza01,Zach LaVine,"Jul 07, 2022",2022,CHI,5,free_agency,standard,UFA,43.032,123.655,0.348,-1.055551,1,67,24.403,34.746,20.0,2.4,2.6,5.8,0.12,28.8,0.6051,4.522,4.597,0.343,0.612,2.552,8,478.0,19.8,31.84,9.4,23.7,8.1,15.7,SG,27,77,200,8,2014,1,1,,0.3,0,1,-0.38,-0.4,-0.39,46.0,1.0,0.0,-23.705,132.834,1.796,15,CHI,-0.38,-0.4,-0.39,46.0,1.0,0.0,-23.705,132.834,1.796,15,1,Large,9.441,1,Large,9.441,3,3.65475,cba_2017
laymaja01,Jake Layman,"Jul 06, 2016",2016,POR,3,free_agency,standard,,1.167,94.143,0.012392,-4.390664,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,22,80,209,0,2016,1,0,,0.25,0,0,0.98,0.8,0.83,44.0,1.0,0.0,3.438,48.302,14.185,15,POR,0.98,0.8,0.83,44.0,1.0,0.0,3.438,48.302,14.185,15,0,Small,2.511,0,Small,2.511,23,1.27792,pre_2017
laymaja01,Jake Layman,"Jul 08, 2019",2019,POR,3,sign_and_trade,standard,RFA,3.767,109.14,0.034512,-3.366441,1,71,7.62,18.69,13.5,-0.5,0.5,3.1,0.112,15.9,0.5942,0.746,3.056,0.423,0.437,0.648,3,141.0,4.63,12.31,0.1,2.7,0.1,2.7,SF,25,80,209,3,2016,1,0,,0.25,0,0,4.43,4.2,4.2,53.0,1.0,0.0,-31.227,128.005,5.091,15,POR,4.43,4.2,4.2,53.0,1.0,0.0,-31.227,128.005,5.091,15,0,Small,2.511,0,Small,2.511,23,1.27792,cba_2017
leeco01,Courtney Lee,"Jul 08, 2016",2016,NYK,4,free_agency,standard,UFA,12.0,94.143,0.127466,-2.059908,1,79,9.633,29.544,11.5,-1.0,0.6,3.9,0.08,14.7,0.5507,1.722,2.595,0.354,1.076,0.911,8,600.0,9.62,27.33,6.3,30.1,3.0,13.4,SG,31,77,215,8,2008,0,0,,0.3,0,0,-2.74,-3.0,-2.73,32.0,0.0,0.0,10.188,59.283,0.529,12,CHA,2.36,2.9,2.72,48.0,1.0,0.0,-10.427,78.341,0.191,15,0,Small,2.66,1,Large,19.113,1,7.49451,pre_2017
leeda03,Damion Lee,"Sep 12, 2016",2016,BOS,2,free_agency,standard,,0.725,94.143,0.007701,-4.866399,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,24,78,210,0,,1,0,,,0,1,2.84,3.2,3.21,48.0,1.0,0.0,-9.442,58.25,18.916,15,BOS,2.84,3.2,3.21,48.0,1.0,0.0,-9.442,58.25,18.916,15,1,Large,4.899,1,Large,4.899,9,2.58446,pre_2017
leesa01,Saben Lee,"Aug 06, 2021",2021,DET,3,free_agency,standard,RFA,1.713,112.414,0.015241,-4.183748,1,48,5.562,16.271,13.8,-2.0,0.0,1.5,0.092,17.0,0.5358,3.625,2.021,0.271,0.667,1.146,1,48.0,5.56,16.27,0.0,1.5,0.0,1.5,PG,22,74,183,0,2020,1,0,,0.25,0,0,-4.38,-4.5,-4.47,20.0,0.0,0.0,-5.873,76.325,38.688,15,DET,-4.38,-4.5,-4.47,20.0,0.0,0.0,-5.873,76.325,38.688,15,0,Medium,4.365,0,Medium,4.365,14,1.94075,cba_2017
lenal01,Alex Len,"Aug 03, 2018",2018,ATL,2,free_agency,standard,UFA,4.255,101.869,0.041769,-3.175593,1,69,8.507,20.217,19.4,0.3,0.8,4.5,0.155,17.0,0.6119,1.188,7.507,0.884,0.391,1.13,5,335.0,7.23,19.87,-0.6,12.4,-0.3,8.8,C,25,84,250,5,2013,0,0,,0.25,0,0,-5.3,-5.6,-5.45,24.0,0.0,0.0,-1.015,67.426,32.682,15,PHX,-8.8,-9.4,-9.37,21.0,0.0,0.0,6.574,73.955,18.563,15,0,Large,5.059,1,Large,6.144,7,2.75817,cba_2017
lenal01,Alex Len,"Aug 13, 2021",2021,SAC,2,free_agency,standard,UFA,3.825,112.414,0.034026,-3.38063,1,64,6.609,15.297,16.4,-0.1,0.5,2.7,0.132,16.3,0.6428,0.766,4.062,1.0,0.312,0.859,8,531.0,7.79,19.11,0.5,20.8,1.1,8.4,C,28,84,250,8,2013,0,0,,0.3,0,0,-3.45,-3.6,-3.68,31.0,0.0,0.0,2.318,93.806,11.396,15,WAS,-1.85,-1.8,-1.83,34.0,1.0,0.0,-51.632,125.335,4.334,15,1,Large,6.385,0,Small,2.453,20,1.49792,cba_2017
leonaka01,Kawhi Leonard,"Jul 01, 2015",2015,SAS,5,free_agency,maximum,RFA,18.86,70.0,0.269429,-1.311452,1,64,16.516,31.766,22.0,5.9,4.1,8.6,0.203,23.0,0.5665,2.516,7.203,0.75,2.312,1.516,4,252.0,12.29,28.97,12.0,28.0,9.9,22.5,SF,24,78,225,4,2011,1,0,,0.25,0,2,6.34,6.5,6.2,55.0,1.0,0.0,-9.123,69.028,1.351,15,SAS,6.34,6.5,6.2,55.0,1.0,0.0,-9.123,69.028,1.351,15,0,Small,2.602,0,Small,2.602,31,1.0964,pre_2017
leonaka01,Kawhi Leonard,"Jul 06, 2019",2019,LAC,3,free_agency,standard,UFA,34.38,109.14,0.315008,-1.155156,1,60,26.6,34.0,25.8,7.2,4.7,9.5,0.224,30.3,0.6062,3.317,7.317,0.4,1.767,2.017,8,467.0,17.67,30.84,31.1,65.7,12.4,24.0,SF,28,78,225,8,2011,0,1,,0.3,0,1,1.09,0.9,0.85,48.0,1.0,0.0,-16.702,83.225,35.346,14,TOR,5.49,6.0,6.09,58.0,1.0,1.0,-47.819,135.46,1.971,15,1,Large,6.202,1,Large,12.901,2,5.83579,cba_2017
leonaka01,Kawhi Leonard,"Aug 12, 2021",2021,LAC,4,free_agency,standard,UFA,44.068,112.414,0.392011,-0.936466,1,52,24.846,34.096,26.0,7.3,4.2,8.8,0.238,28.6,0.6225,5.173,6.481,0.404,1.558,2.019,10,576.0,19.24,31.29,40.4,83.2,14.0,27.0,SF,30,78,225,10,2011,1,0,,0.35,0,0,6.02,6.4,6.18,47.0,1.0,0.0,-28.265,137.011,0.395,15,LAC,6.02,6.4,6.18,47.0,1.0,0.0,-28.265,137.011,0.395,15,1,Large,12.901,1,Large,12.901,2,5.83579,cba_2017
leonaka01,Kawhi Leonard,"Jan 10, 2024",2024,LAC,3,extension,extension,,49.837,154.647,0.322261,-1.132394,1,68,23.721,34.265,23.2,5.5,4.4,8.9,0.183,26.5,0.6262,3.588,6.118,0.868,1.632,1.75,12,696.0,20.02,31.76,48.3,99.2,7.9,16.0,SF,33,78,225,13,2011,1,0,,0.35,0,0,3.41,3.4,3.28,51.0,1.0,0.0,-66.06,198.296,1.764,15,LAC,3.41,3.4,3.28,51.0,1.0,0.0,-66.06,198.296,1.764,15,1,Large,12.901,1,Large,12.901,2,5.83579,cba_2023
leoname01,Meyers Leonard,"Jul 10, 2016",2016,POR,4,free_agency,standard,RFA,10.25,94.143,0.108877,-2.217537,1,61,8.377,21.852,11.3,-1.7,0.1,2.2,0.079,17.4,0.5612,1.508,5.148,0.295,0.131,1.262,4,225.0,5.84,16.63,0.1,8.0,0.5,5.6,PF,24,84,260,4,2012,1,0,,0.25,0,0,0.98,0.8,0.83,44.0,1.0,0.0,3.438,48.302,14.185,15,POR,0.98,0.8,0.83,44.0,1.0,0.0,3.438,48.302,14.185,15,0,Small,2.511,0,Small,2.511,23,1.27792,pre_2017
leuerjo01,Jon Leuer,"Jul 08, 2016",2016,DET,4,free_agency,standard,UFA,10.5,94.143,0.111532,-2.19344,1,67,8.463,18.731,16.2,0.0,0.6,2.7,0.103,19.8,0.5554,1.075,5.567,0.448,0.567,1.119,5,253.0,5.65,13.69,1.1,7.6,1.0,6.0,PF,27,82,228,5,2011,0,0,,0.25,0,0,0.43,0.6,0.61,44.0,1.0,0.0,-5.604,66.217,9.386,14,PHX,-6.32,-6.8,-6.66,23.0,0.0,0.0,-3.444,63.389,10.054,14,0,Large,5.059,0,Medium,4.365,14,1.94075,pre_2017
leverca01,Caris LeVert,"Aug 25, 2019",2019,BKN,3,extension,extension,,17.5,109.14,0.160345,-1.830431,1,40,13.675,26.575,14.9,0.2,0.6,1.7,0.077,24.0,0.5092,3.9,3.775,0.35,1.05,1.725,3,168.0,11.15,24.79,1.5,5.8,1.5,5.8,SF,25,79,205,3,2016,1,0,,0.25,0,0,-0.4,-0.1,-0.07,42.0,1.0,0.0,-15.703,77.806,39.766,15,BKN,-0.4,-0.1,-0.07,42.0,1.0,0.0,-15.703,77.806,39.766,15,1,Large,19.113,1,Large,19.113,1,7.49451,cba_2017
leverca01,Caris LeVert,"Jul 06, 2023",2023,CLE,2,free_agency,standard,UFA,16.0,136.021,0.117629,-2.140221,1,74,12.122,30.23,12.4,-0.2,1.0,4.4,0.094,18.7,0.5462,3.878,3.811,0.324,0.973,1.568,7,392.0,14.15,28.06,4.3,16.3,2.3,9.0,SG,29,79,205,7,2016,1,0,,0.3,0,0,5.23,5.5,5.38,51.0,1.0,0.0,-30.906,121.703,27.548,15,CLE,5.23,5.5,5.38,51.0,1.0,0.0,-30.906,121.703,27.548,15,0,Medium,2.088,0,Medium,2.088,19,1.55434,cba_2023
leverca01,Caris LeVert,"Jul 07, 2025",2025,DET,2,free_agency,standard,UFA,14.455,154.647,0.093471,-2.370105,1,64,12.125,24.938,15.2,0.9,1.2,4.0,0.12,19.4,0.5815,3.359,3.172,0.516,0.891,1.188,9,524.0,13.88,27.77,6.6,23.9,3.3,12.0,SG,31,79,205,9,2016,0,0,,0.3,0,0,1.73,1.9,1.9,44.0,1.0,0.0,-1.22,133.99,7.819,15,ATL,-1.41,-1.1,-1.13,40.0,0.0,0.0,-33.831,161.256,7.126,15,1,Large,6.144,0,Medium,4.365,14,1.94075,cba_2023
liggide01,DeAndre Liggins,"Feb 05, 2018",2018,NOP,2,free_agency,standard,UFA,1.19,101.869,0.011682,-4.449734,1,58,1.741,12.483,6.0,-2.5,-0.1,0.5,0.033,7.9,0.4667,0.828,1.293,0.241,0.638,0.345,5,177.0,1.95,10.77,-0.1,1.6,-0.1,1.0,SG,30,78,209,6,2011,0,0,,0.25,0,0,1.48,1.3,1.3,48.0,1.0,0.0,-21.192,115.907,2.906,15,ATL,-5.3,-5.6,-5.45,24.0,0.0,0.0,-1.015,67.426,32.682,15,1,Large,6.144,0,Small,1.29,50,0.67279,cba_2017
lillada01,Damian Lillard,"Jul 02, 2015",2015,POR,5,extension,maximum,,27.978,94.143,0.297186,-1.213396,1,82,20.976,35.671,20.7,4.7,4.9,10.6,0.174,26.9,0.5602,6.183,4.61,0.256,1.183,2.707,3,246.0,20.23,36.7,10.6,26.0,10.6,26.0,PG,25,74,200,3,2012,1,0,,0.25,0,1,4.41,4.5,4.23,51.0,1.0,0.0,-10.845,72.965,0.03,16,POR,4.41,4.5,4.23,51.0,1.0,0.0,-10.845,72.965,0.03,16,0,Small,2.511,0,Small,2.511,23,1.27792,pre_2017
lillada01,Damian Lillard,"Jul 06, 2019",2019,POR,4,extension,extension,,44.0,109.14,0.403152,-0.908442,1,80,25.837,35.475,23.7,6.4,6.0,12.1,0.205,29.3,0.5876,6.888,4.638,0.425,1.1,2.65,7,549.0,23.51,36.26,32.0,70.3,17.1,35.1,PG,29,74,200,7,2012,1,0,,0.35,1,1,4.43,4.2,4.2,53.0,1.0,0.0,-31.227,128.005,5.091,15,POR,4.43,4.2,4.2,53.0,1.0,0.0,-31.227,128.005,5.091,15,0,Small,2.511,0,Small,2.511,23,1.27792,cba_2017
