player_id,player_name,spotrac_id,deal_date,deal_year,team,total_value_m,deal_type,verified,fa_status,max_tier_pct,max_tier_aav_pct,aav_over_tier,signed_max,supermax,signed_via,prior_team,incumbent,player_option,team_option,outstanding_options,contract_start_year,salary_cap_m,aav_m,aav_cap_share,log_aav_cap_share,end_year,completed,years_remaining,market,year1_salary,signing_season_salary_m,team_dma_rank,team_tv_homes_m,team_metro_pop_m,team_market_size,team_big_market,prior_team_dma_rank,prior_team_tv_homes_m,prior_team_metro_pop_m,prior_team_market_size,prior_team_big_market
leonaka01,Kawhi Leonard,8066,"Jul 01, 2015",2015,SAS,94.3,maximum,1,RFA,0.25,0.29,0,1,0,free_agency,SAS,1,0,,2,2015,70.0,18.86,0.269429,-1.311452,2019,1,0,1,,16.5,31,1.0964,2.602,Small,0,31,1.0964,2.602,Small,0
leonaka01,Kawhi Leonard,8066,"Jul 06, 2019",2019,LAC,103.14,standard,1,UFA,0.3,0.324,0,0,0,free_agency,TOR,0,1,,1,2019,109.14,34.38,0.315008,-1.155156,2021,1,0,1,,32.742,2,5.83579,12.901,Large,1,,,6.202,Large,1
leonaka01,Kawhi Leonard,8066,"Aug 12, 2021",2021,LAC,176.27,standard,1,UFA,0.35,0.392,0,0,0,free_agency,LAC,1,0,,0,2021,112.414,44.068,0.392011,-0.936466,2024,1,0,1,,39.3449,2,5.83579,12.901,Large,1,2,5.83579,12.901,Large,1
leonaka01,Kawhi Leonard,8066,"Jan 10, 2024",2024,LAC,149.51,extension,1,,0.35,0.378,0,0,0,extension,LAC,1,0,,0,2025,154.647,49.837,0.322261,-1.132394,2027,0,2,1,,49.2058,2,5.83579,12.901,Large,1,2,5.83579,12.901,Large,1
leoname01,Meyers Leonard,10819,"Jul 11, 2012",2012,POR,4.35,standard,1,,0.25,0.26,0,0,0,free_agency,POR,1,0,,2,2012,,2.175,,,2013,1,0,1,,,23,1.27792,2.511,Small,0,23,1.27792,2.511,Small,0
leoname01,Meyers Leonard,10819,"Jul 10, 2016",2016,POR,41.0,standard,1,RFA,0.25,0.28,0,0,0,free_agency,POR,1,0,,0,2016,94.143,10.25,0.108877,-2.217537,2019,1,0,1,,9.213484,23,1.27792,2.511,Small,0,23,1.27792,2.511,Small,0
leoname01,Meyers Leonard,10819,"Nov 22, 2020",2020,MIA,9.4,standard,1,UFA,0.3,0.3,0,0,0,free_agency,MIA,1,0,,0,2020,109.14,9.4,0.086128,-2.451922,2020,1,0,0,,9.4,18,1.75692,6.266,Medium,0,18,1.75692,6.266,Medium,0
leuerjo01,Jon Leuer,8092,"Dec 15, 2011",2011,MIL,1.24,standard,1,,0.25,0.26,0,0,0,free_agency,MIL,1,0,,0,2011,,0.62,,,2012,1,0,1,,,38,0.9449,1.586,Small,0,38,0.9449,1.586,Small,0
leuerjo01,Jon Leuer,8092,"Jul 15, 2013",2013,MEM,2.9,standard,1,RFA,0.25,0.27,0,0,0,free_agency,MEM,1,0,,0,2013,,0.967,,,2015,1,0,1,,,51,0.6663,1.358,Small,0,51,0.6663,1.358,Small,0
leuerjo01,Jon Leuer,8092,"Jul 08, 2016",2016,DET,42.0,standard,1,UFA,0.25,0.28,0,0,0,free_agency,PHX,0,0,,0,2016,94.143,10.5,0.111532,-2.19344,2019,1,0,1,,10.991957,14,1.94075,4.365,Medium,0,12,2.1982,5.059,Large,0
leverca01,Caris LeVert,20225,"Jul 14, 2016",2016,BKN,7.52,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,BKN,1,0,,2,2016,94.143,1.88,0.01997,-3.913543,2019,1,0,0,,1.56228,1,7.49451,19.113,Large,1,1,7.49451,19.113,Large,1
leverca01,Caris LeVert,20225,"Aug 25, 2019",2019,BKN,52.5,extension,1,,0.25,0.27,0,0,0,extension,BKN,1,0,,0,2020,109.14,17.5,0.160345,-1.830431,2022,1,0,1,,2.625718,1,7.49451,19.113,Large,1,1,7.49451,19.113,Large,1
leverca01,Caris LeVert,20225,"Jul 06, 2023",2023,CLE,32.0,standard,1,UFA,0.3,0.312,0,0,0,free_agency,CLE,1,0,,0,2023,136.021,16.0,0.117629,-2.140221,2024,1,0,1,,15.384616,19,1.55434,2.088,Medium,0,19,1.55434,2.088,Medium,0
leverca01,Caris LeVert,20225,"Jul 07, 2025",2025,DET,28.91,standard,1,UFA,0.3,0.312,0,0,0,free_agency,ATL,0,0,,0,2025,154.647,14.455,0.093471,-2.370105,2026,0,1,1,,14.104,14,1.94075,4.365,Medium,0,7,2.75817,6.144,Large,1
lewiski01,Kira Lewis Jr.,70655,"Nov 30, 2020",2020,NOP,17.19,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,NOP,1,0,,2,2020,109.14,4.298,0.039376,-3.234598,2023,1,0,0,,3.6402,50,0.67279,1.29,Small,0,50,0.67279,1.29,Small,0
liggide01,DeAndre Liggins,8105,"Dec 09, 2011",2011,ORL,0.473604,standard,1,,0.25,0.25,0,0,0,free_agency,ORL,1,0,,0,2011,,0.474,,,2011,1,0,0,,,15,1.90242,2.673,Medium,0,15,1.90242,2.673,Medium,0
liggide01,DeAndre Liggins,8105,"Sep 11, 2012",2012,OKC,1.65,standard,1,RFA,0.25,0.26,0,0,0,free_agency,OKC,1,0,,0,2012,,0.825,,,2013,1,0,1,,,47,0.7627,1.435,Small,0,47,0.7627,1.435,Small,0
liggide01,DeAndre Liggins,8105,"Aug 02, 2016",2016,CLE,1.01,standard,1,RFA,0.25,0.25,0,0,0,free_agency,DAL,0,0,,0,2016,94.143,1.01,0.010728,-4.534865,2016,1,0,0,,1.015696,19,1.55434,2.088,Medium,0,4,3.26449,7.943,Large,1
liggide01,DeAndre Liggins,8105,"Feb 05, 2018",2018,NOP,2.38,standard,1,UFA,0.25,0.26,0,0,0,free_agency,ATL,0,0,,0,2018,101.869,1.19,0.011682,-4.449734,2019,1,0,1,,,50,0.67279,1.29,Small,0,7,2.75817,6.144,Large,1
lillada01,Damian Lillard,10814,"Jul 11, 2012",2012,POR,13.8,standard,1,,0.25,0.28,0,0,0,free_agency,POR,1,0,,3,2012,,3.45,,,2015,1,0,1,,,23,1.27792,2.511,Small,0,23,1.27792,2.511,Small,0
lillada01,Damian Lillard,10814,"Jul 02, 2015",2015,POR,139.89,maximum,1,,0.25,0.29,1,1,0,extension,POR,1,0,,1,2016,94.143,27.978,0.297186,-1.213396,2020,1,0,1,,4.236287,23,1.27792,2.511,Small,0,23,1.27792,2.511,Small,0
lillada01,Damian Lillard,10814,"Jul 06, 2019",2019,POR,176.0,extension,1,,0.35,0.392,1,0,1,extension,POR,1,0,,1,2020,109.14,44.0,0.403152,-0.908442,2023,1,0,1,,29.802321,23,1.27792,2.511,Small,0,23,1.27792,2.511,Small,0
lillada01,Damian Lillard,10814,"Jul 09, 2022",2022,POR,112.58,maximum,1,,0.35,0.364,1,1,0,extension,POR,1,0,,0,2023,136.021,56.29,0.413833,-0.882292,2024,1,0,1,,42.492492,23,1.27792,2.511,Small,0,23,1.27792,2.511,Small,0
lillada01,Damian Lillard,10814,"Jul 19, 2025",2025,POR,42.0,standard,1,UFA,0.35,0.378,0,0,0,free_agency,MIL,0,1,,0,2025,154.647,14.0,0.090529,-2.402088,2027,0,2,1,,14.104,23,1.27792,2.511,Small,0,38,0.9449,1.586,Small,0
linje01,Jeremy Lin,7115,"Jul 17, 2012",2012,HOU,25.1,standard,1,RFA,0.25,0.27,0,0,0,free_agency,HOU,1,0,,1,2012,,8.367,,,2014,1,0,1,,,6,2.79742,7.206,Large,1,6,2.79742,7.206,Large,1
linje01,Jeremy Lin,7115,"Jul 09, 2015",2015,CHA,4.37,standard,1,UFA,0.25,0.26,0,0,0,free_agency,CHA,1,0,,1,2015,70.0,2.185,0.031214,-3.466879,2016,1,0,1,,2.1,21,1.38202,2.66,Small,0,21,1.38202,2.66,Small,0
linje01,Jeremy Lin,7115,"Jul 07, 2016",2016,BKN,38.3,standard,1,UFA,0.25,0.27,0,0,0,free_agency,CHA,0,0,,1,2016,94.143,12.767,0.135609,-1.997977,2018,1,0,1,,11.483254,1,7.49451,19.113,Large,1,21,1.38202,2.66,Small,0
linje01,Jeremy Lin,7115,"Feb 13, 2019",2019,TOR,0.697,standard,1,UFA,0.3,0.3,0,0,0,free_agency,TOR,1,0,,0,2019,109.14,0.697,0.006386,-5.053601,2019,1,0,0,,,,,6.202,Large,1,,,6.202,Large,1
littlna01,Nassir Little,31583,"Jul 01, 2019",2019,POR,10.8,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,POR,1,0,,2,2019,109.14,2.7,0.024739,-3.69938,2022,1,0,0,,2.10552,23,1.27792,2.511,Small,0,23,1.27792,2.511,Small,0
littlna01,Nassir Little,31583,"Oct 17, 2022",2022,POR,28.0,extension,1,,0.25,0.28,0,0,0,extension,POR,1,0,,0,2023,136.021,7.0,0.051463,-2.966899,2026,0,1,1,,4.171548,23,1.27792,2.511,Small,0,23,1.27792,2.511,Small,0
livelde01,Dereck Lively II,82272,"Jul 08, 2023",2023,DAL,22.28,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,DAL,1,0,,2,2023,136.021,5.57,0.04095,-3.195414,2026,0,1,0,,4.77564,4,3.26449,7.943,Large,1,4,3.26449,7.943,Large,1
liveris01,Isaiah Livers,74149,"Aug 06, 2021",2021,DET,4.46,standard,1,,0.25,0.27,0,0,0,free_agency,DET,1,0,,1,2021,112.414,1.487,0.013225,-4.325652,2023,1,0,1,,1.05726,14,1.94075,4.365,Medium,0,14,1.94075,4.365,Medium,0
livinsh01,Shaun Livingston,2477,"Sep 01, 2004",2004,LAC,14.0,standard,1,,0.25,0.28,0,0,0,free_agency,LAC,1,0,,0,2004,,3.5,,,2007,1,0,1,,,2,5.83579,12.901,Large,1,2,5.83579,12.901,Large,1
livinsh01,Shaun Livingston,2477,"Jul 14, 2010",2010,CHA,7.0,standard,1,UFA,0.25,0.26,0,0,0,free_agency,CHA,1,0,,0,2010,,3.5,,,2011,1,0,1,,,21,1.38202,2.66,Small,0,21,1.38202,2.66,Small,0
livinsh01,Shaun Livingston,2477,"Jul 19, 2010",2010,CHA,10.5,standard,1,UFA,0.25,0.27,0,0,0,free_agency,CHA,1,0,,0,2010,,3.5,,,2012,1,0,1,,,21,1.38202,2.66,Small,0,21,1.38202,2.66,Small,0
livinsh01,Shaun Livingston,2477,"Nov 15, 2012",2012,WAS,1.1,standard,1,UFA,0.3,0.3,0,0,0,free_agency,WAS,1,0,,0,2012,,1.1,,,2012,1,0,0,,,8,2.63064,6.385,Large,1,8,2.63064,6.385,Large,1
livinsh01,Shaun Livingston,2477,"Jul 11, 2013",2013,BKN,1.27,standard,1,UFA,0.3,0.3,0,0,0,free_agency,BKN,1,0,,0,2013,,1.27,,,2013,1,0,0,,,1,7.49451,19.113,Large,1,1,7.49451,19.113,Large,1
livinsh01,Shaun Livingston,2477,"Jul 11, 2014",2014,GSW,16.63,standard,1,UFA,0.35,0.378,0,0,0,free_agency,GSW,1,0,,0,2014,63.065,5.543,0.087899,-2.43157,2016,1,0,1,,,10,2.54248,4.749,Large,1,10,2.54248,4.749,Large,1
livinsh01,Shaun Livingston,2477,"Jul 13, 2017",2017,GSW,23.69,standard,1,UFA,0.35,0.378,0,0,0,free_agency,GSW,1,0,,0,2017,99.093,7.897,0.079689,-2.529618,2019,1,0,1,,7.692308,10,2.54248,4.749,Large,1,10,2.54248,4.749,Large,1
looneke01,Kevon Looney,17858,"Jul 07, 2015",2015,GSW,2.31,standard,1,,0.25,0.26,0,0,0,free_agency,GSW,1,0,,4,2015,70.0,1.155,0.0165,-4.104395,2016,1,0,1,,1.13196,10,2.54248,4.749,Large,1,10,2.54248,4.749,Large,1
looneke01,Kevon Looney,17858,"Jul 11, 2019",2019,GSW,14.47,standard,1,RFA,0.25,0.27,0,0,0,free_agency,GSW,1,1,,2,2019,109.14,4.823,0.044194,-3.119166,2021,1,0,1,,4.464286,10,2.54248,4.749,Large,1,10,2.54248,4.749,Large,1
looneke01,Kevon Looney,17858,"Jul 10, 2022",2022,GSW,22.5,standard,1,UFA,0.25,0.27,0,0,0,free_agency,GSW,1,0,,1,2022,123.655,7.5,0.060653,-2.802592,2024,1,0,1,,8.0,10,2.54248,4.749,Large,1,10,2.54248,4.749,Large,1
looneke01,Kevon Looney,17858,"Jul 07, 2025",2025,NOP,16.0,standard,1,UFA,0.3,0.312,0,0,0,free_agency,GSW,0,0,,1,2025,154.647,8.0,0.051731,-2.961704,2026,0,1,1,,8.0,50,0.67279,1.29,Small,0,10,2.54248,4.749,Large,1
looneke01,Kevon Looney,17858,"Jul 12, 2026",2026,LAL,3.88,standard,1,UFA,0.35,0.35,0,0,0,free_agency,NOP,0,0,,0,2026,170.1117,3.88,0.022809,-3.78062,2026,0,1,0,,,2,5.83579,12.901,Large,1,50,0.67279,1.29,Small,0
lopezbr01,Brook Lopez,6136,"Jul 02, 2008",2008,NJN,4.35,standard,1,,0.25,0.26,0,0,0,free_agency,NJN,1,0,,3,2008,,2.175,,,2009,1,0,1,,,1,7.49451,19.113,Large,1,1,7.49451,19.113,Large,1
lopezbr01,Brook Lopez,6136,"Jul 11, 2012",2012,BKN,60.8,standard,1,RFA,0.25,0.28,0,0,0,free_agency,BKN,1,0,,1,2012,,15.2,,,2015,1,0,1,,,1,7.49451,19.113,Large,1,1,7.49451,19.113,Large,1
lopezbr01,Brook Lopez,6136,"Jul 09, 2015",2015,BKN,63.5,standard,1,UFA,0.3,0.324,0,0,0,free_agency,BKN,1,0,,1,2015,70.0,21.167,0.302381,-1.196068,2017,1,0,1,,20.0,1,7.49451,19.113,Large,1,1,7.49451,19.113,Large,1
lopezbr01,Brook Lopez,6136,"Jul 17, 2018",2018,MIL,3.38,standard,1,UFA,0.35,0.35,0,0,0,free_agency,LAL,0,0,,1,2018,101.869,3.38,0.03318,-3.405812,2018,1,0,0,,3.382,38,0.9449,1.586,Small,0,2,5.83579,12.901,Large,1
lopezbr01,Brook Lopez,6136,"Jul 06, 2019",2019,MIL,52.0,standard,1,UFA,0.35,0.392,0,0,0,free_agency,MIL,1,0,,1,2019,109.14,13.0,0.119113,-2.127682,2022,1,0,1,,12.093024,38,0.9449,1.586,Small,0,38,0.9449,1.586,Small,0
lopezbr01,Brook Lopez,6136,"Jul 06, 2023",2023,MIL,48.0,standard,1,UFA,0.35,0.364,0,0,0,free_agency,MIL,1,0,,1,2023,136.021,24.0,0.176443,-1.734755,2024,1,0,1,,25.0,38,0.9449,1.586,Small,0,38,0.9449,1.586,Small,0
lopezbr01,Brook Lopez,6136,"Jul 06, 2025",2025,LAC,17.94,standard,1,UFA,0.35,0.364,0,0,0,free_agency,MIL,0,0,,1,2025,154.647,8.97,0.058003,-2.847259,2026,0,1,1,,8.75,2,5.83579,12.901,Large,1,38,0.9449,1.586,Small,0
lopezro01,Robin Lopez,6147,"Jul 03, 2008",2008,PHX,3.37,standard,1,,0.25,0.26,0,0,0,free_agency,PHX,1,0,,3,2008,,1.685,,,2009,1,0,1,,,12,2.1982,5.059,Large,0,12,2.1982,5.059,Large,0
lopezro01,Robin Lopez,6147,"Jul 27, 2012",2012,PHX,15.4,standard,1,RFA,0.25,0.27,0,0,0,free_agency,,,0,,1,2012,,5.133,,,2014,1,0,1,,,12,2.1982,5.059,Large,0,,,,,
lopezro01,Robin Lopez,6147,"Jul 09, 2015",2015,NYK,54.0,standard,1,UFA,0.3,0.336,0,0,0,free_agency,NYK,1,0,,1,2015,70.0,13.5,0.192857,-1.645806,2018,1,0,1,,13.0,1,7.49451,19.113,Large,1,1,7.49451,19.113,Large,1
lopezro01,Robin Lopez,6147,"Jul 12, 2019",2019,MIL,9.77,standard,1,UFA,0.35,0.364,0,0,0,free_agency,CHI,0,0,,1,2019,109.14,4.885,0.044759,-3.106462,2020,1,0,1,,4.767,38,0.9449,1.586,Small,0,3,3.65475,9.441,Large,1
lopezro01,Robin Lopez,6147,"Nov 22, 2020",2020,WAS,7.3,standard,1,UFA,0.35,0.35,0,0,0,free_agency,MIL,0,0,,0,2020,109.14,7.3,0.066887,-2.704757,2020,1,0,0,,7.3,8,2.63064,6.385,Large,1,38,0.9449,1.586,Small,0
lopezro01,Robin Lopez,6147,"Aug 06, 2021",2021,ORL,5.0,standard,1,UFA,0.35,0.35,0,0,0,free_agency,WAS,0,0,,0,2021,112.414,5.0,0.044478,-3.112751,2021,1,0,0,,5.0,15,1.90242,2.673,Medium,0,8,2.63064,6.385,Large,1
lopezro01,Robin Lopez,6147,"Jul 07, 2022",2022,CLE,2.91,standard,1,UFA,0.35,0.35,0,0,0,free_agency,ORL,0,0,,0,2022,123.655,2.91,0.023533,-3.749342,2022,1,0,0,,1.83609,19,1.55434,2.088,Medium,0,15,1.90242,2.673,Medium,0
lopezro01,Robin Lopez,6147,"Jul 06, 2023",2023,MIL,3.2,standard,1,UFA,0.35,0.35,0,0,0,free_agency,CLE,0,0,,0,2023,136.021,3.2,0.023526,-3.749658,2023,1,0,0,,2.019706,38,0.9449,1.586,Small,0,19,1.55434,2.088,Medium,0
loveca01,Caleb Love,99629,,2026,PHI,0.678882,standard,1,UFA,0.25,0.25,0,0,0,free_agency,POR,0,0,,0,2026,170.1117,0.679,0.003991,-5.523763,2026,0,1,0,,,5,3.14592,6.228,Large,1,23,1.27792,2.511,Small,0
loveke01,Kevin Love,6132,"Jul 10, 2008",2008,MIN,6.56,standard,1,,0.25,0.26,0,0,0,free_agency,MIN,1,0,,3,2008,,3.28,,,2009,1,0,1,,,16,1.88668,3.703,Medium,0,16,1.88668,3.703,Medium,0
loveke01,Kevin Love,6132,"Jan 25, 2012",2012,MIN,60.8,rookie-scale,1,,0.25,0.28,0,0,0,extension,MIN,1,0,,1,2013,,15.2,,,2016,1,0,1,,,16,1.88668,3.703,Medium,0,16,1.88668,3.703,Medium,0
loveke01,Kevin Love,6132,"Jul 01, 2015",2015,CLE,113.2,extension,1,,0.3,0.348,0,0,0,extension,CLE,1,0,,1,2016,94.143,22.64,0.240485,-1.425097,2020,1,0,1,,19.5,19,1.55434,2.088,Medium,0,19,1.55434,2.088,Medium,0
loveke01,Kevin Love,6132,"Jul 24, 2018",2018,CLE,120.4,extension,1,,0.35,0.392,0,0,0,extension,CLE,1,0,,1,2019,109.14,30.1,0.275793,-1.288106,2022,1,0,1,,24.119025,19,1.55434,2.088,Medium,0,19,1.55434,2.088,Medium,0
loveke01,Kevin Love,6132,"Feb 20, 2023",2023,MIA,3.11,standard,1,UFA,0.35,0.35,0,0,0,rest_of_season,MIA,1,0,,1,2023,136.021,3.11,0.022864,-3.778187,2023,1,0,0,,3.835738,18,1.75692,6.266,Medium,0,18,1.75692,6.266,Medium,0
loveke01,Kevin Love,6132,"Jul 06, 2023",2023,MIA,7.86,standard,1,UFA,0.35,0.364,0,0,0,free_agency,MIA,1,1,,1,2023,136.021,3.93,0.028893,-3.54417,2024,1,0,1,,3.835738,18,1.75692,6.266,Medium,0,18,1.75692,6.266,Medium,0
loveke01,Kevin Love,6132,"Jul 06, 2024",2024,MIA,8.0,standard,1,UFA,0.35,0.364,0,0,0,free_agency,MIA,1,0,,0,2024,140.588,4.0,0.028452,-3.559539,2025,1,0,1,,3.85,18,1.75692,6.266,Medium,0,18,1.75692,6.266,Medium,0
lowryky01,Kyle Lowry,2536,"Jul 06, 2006",2006,MEM,2.09,standard,1,,0.25,0.26,0,0,0,free_agency,MEM,1,0,,3,2006,,1.045,,,2007,1,0,1,,,51,0.6663,1.358,Small,0,51,0.6663,1.358,Small,0
lowryky01,Kyle Lowry,2536,"Jul 15, 2010",2010,HOU,24.0,standard,1,RFA,0.25,0.28,0,0,0,free_agency,HOU,1,0,,1,2010,,6.0,,,2013,1,0,1,,,6,2.79742,7.206,Large,1,6,2.79742,7.206,Large,1
lowryky01,Kyle Lowry,2536,"Jul 10, 2014",2014,TOR,48.0,standard,1,UFA,0.3,0.336,0,0,0,free_agency,TOR,1,0,,1,2014,63.065,12.0,0.19028,-1.659259,2017,1,0,1,,,,,6.202,Large,1,,,6.202,Large,1
lowryky01,Kyle Lowry,2536,"Jul 07, 2017",2017,TOR,100.0,standard,1,UFA,0.35,0.378,0,0,0,free_agency,TOR,1,0,,0,2017,99.093,33.333,0.336384,-1.089501,2019,1,0,1,,28.703704,,,6.202,Large,1,,,6.202,Large,1
lowryky01,Kyle Lowry,2536,"Oct 13, 2019",2019,TOR,30.5,extension,1,,0.35,0.35,0,0,0,extension,TOR,1,0,,0,2020,109.14,30.5,0.279458,-1.274905,2020,1,0,0,,33.296296,,,6.202,Large,1,,,6.202,Large,1
lowryky01,Kyle Lowry,2536,"Aug 06, 2021",2021,TOR,85.0,standard,1,UFA,0.35,0.378,0,0,0,sign_and_trade,TOR,1,0,,0,2021,112.414,28.333,0.252045,-1.37815,2023,1,0,1,,26.984128,,,6.202,Large,1,,,6.202,Large,1
lowryky01,Kyle Lowry,2536,"Jul 12, 2024",2024,PHI,3.3,standard,1,UFA,0.35,0.35,0,0,0,free_agency,PHI,1,0,,0,2024,140.588,3.3,0.023473,-3.751911,2024,1,0,0,,2.087519,5,3.14592,6.228,Large,1,5,3.14592,6.228,Large,1
lowryky01,Kyle Lowry,2536,"Jul 07, 2025",2025,PHI,3.63,standard,1,UFA,0.35,0.35,0,0,0,free_agency,PHI,1,0,,0,2025,154.647,3.63,0.023473,-3.751912,2025,1,0,0,,2.296274,5,3.14592,6.228,Large,1,5,3.14592,6.228,Large,1
luwawti01,Timothé Luwawu-Cabarrot,20229,"Jul 03, 2016",2016,PHI,6.79,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,PHI,1,0,,2,2016,94.143,1.698,0.018031,-4.015658,2019,1,0,0,,1.32696,5,3.14592,6.228,Large,1,5,3.14592,6.228,Large,1
lylestr01,Trey Lyles,17840,"Jul 07, 2015",2015,UTH,4.58,standard,1,,0.25,0.26,0,0,0,free_agency,UTA,0,0,,3,2015,70.0,2.29,0.032714,-3.419943,2016,1,0,1,,2.2398,28,1.16352,1.266,Small,0,28,1.16352,1.266,Small,0
lylestr01,Trey Lyles,17840,"Jul 12, 2019",2019,SAS,11.0,standard,1,UFA,0.25,0.26,0,0,0,free_agency,DEN,0,0,,1,2019,109.14,5.5,0.050394,-2.987883,2020,1,0,1,,5.5,31,1.0964,2.602,Small,0,17,1.80627,3.038,Medium,0
lylestr01,Trey Lyles,17840,"Aug 06, 2021",2021,DET,5.13,standard,1,UFA,0.25,0.26,0,0,0,free_agency,SAS,0,0,,1,2021,112.414,2.565,0.022817,-3.78023,2022,1,0,1,,2.5,14,1.94075,4.365,Medium,0,31,1.0964,2.602,Small,0
lylestr01,Trey Lyles,17840,"Jul 07, 2023",2023,SAC,16.0,standard,1,UFA,0.3,0.312,0,0,0,free_agency,SAC,1,0,,0,2023,136.021,8.0,0.058814,-2.833368,2024,1,0,1,,8.0,20,1.49792,2.453,Small,0,20,1.49792,2.453,Small,0
lylestr01,Trey Lyles,17840,"Jul 10, 2026",2026,MIN,3.88,standard,1,UFA,0.35,0.35,0,0,0,free_agency,MIN,1,0,,0,2026,170.1117,3.88,0.022809,-3.78062,2026,0,1,0,,,16,1.88668,3.703,Medium,0,16,1.88668,3.703,Medium,0
macksh01,Shelvin Mack,8086,"Dec 09, 2011",2011,WAS,1.23,standard,1,,0.25,0.26,0,0,0,free_agency,WAS,1,0,,0,2011,,0.615,,,2012,1,0,1,,,8,2.63064,6.385,Large,1,8,2.63064,6.385,Large,1
macksh01,Shelvin Mack,8086,"Dec 25, 2012",2012,WAS,0.511119,standard,1,RFA,0.25,0.25,0,0,0,free_agency,WAS,1,0,,0,2012,,0.511,,,2012,1,0,0,,,8,2.63064,6.385,Large,1,8,2.63064,6.385,Large,1
macksh01,Shelvin Mack,8086,"Mar 26, 2013",2013,ATL,0.987,standard,1,RFA,0.25,0.26,0,0,0,free_agency,ATL,1,0,,0,2013,,0.493,,,2014,1,0,1,,,7,2.75817,6.144,Large,1,7,2.75817,6.144,Large,1
macksh01,Shelvin Mack,8086,"Aug 22, 2014",2014,ATL,7.3,standard,1,RFA,0.25,0.27,0,0,0,free_agency,ATL,1,0,,0,2014,63.065,2.433,0.038585,-3.254904,2016,1,0,1,,,7,2.75817,6.144,Large,1,7,2.75817,6.144,Large,1
macksh01,Shelvin Mack,8086,"Jul 09, 2017",2017,ORL,12.0,standard,1,UFA,0.25,0.26,0,0,0,free_agency,UTA,0,0,,0,2017,99.093,6.0,0.060549,-2.804299,2018,1,0,1,,6.0,15,1.90242,2.673,Medium,0,28,1.16352,1.266,Small,0
macksh01,Shelvin Mack,8086,"Aug 07, 2018",2018,MEM,2.0,standard,1,UFA,0.3,0.3,0,0,0,free_agency,ORL,0,0,,0,2018,101.869,2.0,0.019633,-3.93054,2018,1,0,0,,1.0,51,0.6663,1.358,Small,0,15,1.90242,2.673,Medium,0
mahinia01,Ian Mahinmi,2708,"Jul 12, 2010",2010,DAL,1.65,standard,1,RFA,0.25,0.26,0,0,0,free_agency,DAL,1,0,,0,2010,,0.825,,,2011,1,0,1,,,4,3.26449,7.943,Large,1,4,3.26449,7.943,Large,1
mahinia01,Ian Mahinmi,2708,"Jul 11, 2012",2012,DAL,16.0,standard,1,UFA,0.25,0.28,0,0,0,sign_and_trade,DAL,1,0,,0,2012,,4.0,,,2015,1,0,1,,,4,3.26449,7.943,Large,1,4,3.26449,7.943,Large,1
mahinia01,Ian Mahinmi,2708,"Jul 07, 2016",2016,WAS,64.0,standard,1,UFA,0.3,0.336,0,0,0,free_agency,IND,0,0,,0,2016,94.143,16.0,0.169954,-1.772226,2019,1,0,1,,15.944154,8,2.63064,6.385,Large,1,25,1.23221,2.126,Small,0
makerth01,Thon Maker,20215,"Jul 30, 2016",2016,MIL,11.62,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,MIL,1,0,,1,2016,94.143,2.905,0.030857,-3.478382,2019,1,0,0,,2.5686,38,0.9449,1.586,Small,0,38,0.9449,1.586,Small,0
maledth01,Théo Maledon,70676,"Dec 09, 2020",2020,OKC,5.9,standard,1,,0.25,0.27,0,0,0,free_agency,OKC,1,0,,0,2020,109.14,1.967,0.01802,-4.016291,2022,1,0,1,,2.0,47,0.7627,1.435,Small,0,47,0.7627,1.435,Small,0
mamuksa01,Sandro Mamukelashvili,74161,"Jul 27, 2023",2023,SAS,2.02,standard,1,UFA,0.25,0.25,0,0,0,free_agency,SAS,1,0,,1,2023,136.021,2.02,0.014851,-4.209712,2023,1,0,0,,2.019706,31,1.0964,2.602,Small,0,31,1.0964,2.602,Small,0
mamuksa01,Sandro Mamukelashvili,74161,"Jul 22, 2024",2024,SAS,2.16,standard,1,RFA,0.25,0.25,0,0,0,free_agency,SAS,1,0,,1,2024,140.588,2.16,0.015364,-4.175725,2024,1,0,0,,2.087519,31,1.0964,2.602,Small,0,31,1.0964,2.602,Small,0
mamuksa01,Sandro Mamukelashvili,74161,"Jul 01, 2025",2025,TOR,5.26,standard,1,RFA,0.25,0.26,0,0,0,free_agency,SAS,0,1,,1,2025,154.647,2.63,0.017006,-4.074161,2026,0,1,1,,2.461463,,,6.202,Large,1,31,1.0964,2.602,Small,0
mamuksa01,Sandro Mamukelashvili,74161,"Jul 07, 2026",2026,LAL,52.0,standard,1,UFA,0.25,0.28,0,0,0,free_agency,TOR,0,1,,0,2026,170.1117,13.0,0.07642,-2.571506,2029,0,4,1,,,2,5.83579,12.901,Large,1,,,6.202,Large,1
mannte01,Terance Mann,31607,"Jul 09, 2019",2019,LAC,4.3,standard,1,,0.25,0.27,0,0,0,free_agency,LAC,1,0,,1,2019,109.14,1.433,0.013133,-4.332629,2021,1,0,1,,1.0,2,5.83579,12.901,Large,1,2,5.83579,12.901,Large,1
