player_id,player_name,spotrac_id,deal_date,deal_year,team,years,total_value_m,deal_type,verified,raw
leverca01,Caris LeVert,20225,"Jul 07, 2025",2025,DET,2,28.91,standard,1,Signed a 2 year $28.91 million contract with Detroit (DET)
leverca01,Caris LeVert,20225,"Jul 06, 2023",2023,CLE,2,32.0,standard,1,Signed a 2 year $32 million contract with Cleveland (CLE)
leverca01,Caris LeVert,20225,"Aug 25, 2019",2019,BKN,3,52.5,extension,1,Signed a 3 year $52.5 million rookie contract extension with Brooklyn (BKN)
leverca01,Caris LeVert,20225,"Jul 14, 2016",2016,BKN,4,7.52,rookie-scale,1,Signed a 4 year $7.52 million rookie scale contract with Brooklyn (BKN)
lewiski01,Kira Lewis Jr.,70655,"Nov 30, 2020",2020,NOP,4,17.19,rookie-scale,1,Signed a 4 year $17.19 million rookie scale contract with New Orleans (NOP)
liggide01,DeAndre Liggins,8105,"Feb 05, 2018",2018,NOP,2,2.38,standard,1,Signed a 2 year $2.38 million contract with New Orleans (NOP)
liggide01,DeAndre Liggins,8105,"Aug 02, 2016",2016,CLE,1,1.01,standard,1,Signed a 1 year $1.01 million contract with Cleveland (CLE)
liggide01,DeAndre Liggins,8105,"Sep 11, 2012",2012,OKC,2,1.65,standard,1,Signed a 2 year $1.65 million contract with Oklahoma City (OKC)
liggide01,DeAndre Liggins,8105,"Dec 09, 2011",2011,ORL,1,0.473604,standard,1,"Signed a 1 year $473,604 contract with Orlando (ORL)"
lillada01,Damian Lillard,10814,"Jul 19, 2025",2025,POR,3,42.0,standard,1,Signed a 3 year $42 million contract with Portland (POR) - includes 2027-28 Player Option and Full No-Trade Clause
lillada01,Damian Lillard,10814,"Jul 09, 2022",2022,POR,2,112.58,maximum,1,Signed a 2 year $112.58 million maximum veteran contract extension with Portland (POR)
lillada01,Damian Lillard,10814,"Jul 06, 2019",2019,POR,4,176.0,extension,1,Signed a 4 year $176 million Designated Veteran Player contract extension with Portland (POR)
lillada01,Damian Lillard,10814,"Jul 02, 2015",2015,POR,5,139.89,maximum,1,Signed a 5 year $139.89 million maximum rookie extension with Portland (POR)
lillada01,Damian Lillard,10814,"Jul 11, 2012",2012,POR,4,13.8,standard,1,Signed a 4 year $13.8 million contract with Portland (POR)
linje01,Jeremy Lin,7115,"Feb 13, 2019",2019,TOR,1,0.697,standard,1,Signed a 1 year $697k contract with Toronto (TOR)
linje01,Jeremy Lin,7115,"Jul 07, 2016",2016,BKN,3,38.3,standard,1,Signed a 3 year $38.3 million contract with Brooklyn (BKN)
linje01,Jeremy Lin,7115,"Jul 09, 2015",2015,CHA,2,4.37,standard,1,Signed a 2 year $4.37 million contract with Charlotte (CHA)
linje01,Jeremy Lin,7115,"Jul 17, 2012",2012,HOU,3,25.1,standard,1,Signed a 3 year $25.1 million contract with Houston (HOU)
littlna01,Nassir Little,31583,"Oct 17, 2022",2022,POR,4,28.0,extension,1,Signed a 4 year $28 million rookie contract extension with Portland (POR)
littlna01,Nassir Little,31583,"Jul 01, 2019",2019,POR,4,10.8,rookie-scale,1,Signed a 4 year $10.80 million rookie scale contract with Portland (POR)
livelde01,Dereck Lively II,82272,"Jul 08, 2023",2023,DAL,4,22.28,rookie-scale,1,Signed a 4 year $22.28 million rookie scale contract with Dallas (DAL)
liveris01,Isaiah Livers,74149,"Aug 06, 2021",2021,DET,3,4.46,standard,1,Signed a 3 year $4.46 million contract with Detroit (DET)
livinsh01,Shaun Livingston,2477,"Jul 13, 2017",2017,GSW,3,23.69,standard,1,Signed a 3 year $23.69 million contract with Golden State (GSW)
livinsh01,Shaun Livingston,2477,"Jul 11, 2014",2014,GSW,3,16.63,standard,1,Signed a 3 year $16.63 million contract with Golden State (GSW)
livinsh01,Shaun Livingston,2477,"Jul 11, 2013",2013,BKN,1,1.27,standard,1,Signed a 1 year $1.27 million contract with Brooklyn (BKN)
livinsh01,Shaun Livingston,2477,"Nov 15, 2012",2012,WAS,1,1.1,standard,1,Signed a 1 year $1.1 million contract with Washington (WAS)
livinsh01,Shaun Livingston,2477,"Jul 19, 2010",2010,CHA,3,10.5,standard,1,Signed a 3 year $10.5 million contract with Charlotte (CHA)
livinsh01,Shaun Livingston,2477,"Jul 14, 2010",2010,CHA,2,7.0,standard,1,Signed a 2 year $7 million contract with Charlotte (CHA)
livinsh01,Shaun Livingston,2477,"Sep 01, 2004",2004,LAC,4,14.0,standard,1,Signed a 4 year $14 million contract with Los Angeles (LAC)
looneke01,Kevon Looney,17858,"Jul 12, 2026",2026,LAL,1,3.88,standard,1,Signed a 1 year $3.88 million contract with Los Angeles (LAL)
looneke01,Kevon Looney,17858,"Jul 07, 2025",2025,NOP,2,16.0,standard,1,Signed a 2 year $16 million contract with New Orleans (NOP) - includes 2026-27 Club Option
looneke01,Kevon Looney,17858,"Jul 10, 2022",2022,GSW,3,22.5,standard,1,Signed a 3 year $22.5 million contract with Golden State (GSW)
looneke01,Kevon Looney,17858,"Jul 11, 2019",2019,GSW,3,14.47,standard,1,Signed a 3 year $14.47 million contract with Golden State (GSW) - includes 2021 Player Option
looneke01,Kevon Looney,17858,"Jul 07, 2015",2015,GSW,2,2.31,standard,1,Signed a 2 year $2.31 million contract with Golden State (GSW)
lopezbr01,Brook Lopez,6136,"Jul 06, 2025",2025,LAC,2,17.94,standard,1,Signed a 2 year $17.94 million contract with LA Clippers (LAC) - includes 2026-27 Club Option
lopezbr01,Brook Lopez,6136,"Jul 06, 2023",2023,MIL,2,48.0,standard,1,Signed a 2 year $48 million contract with Milwaukee (MIL)
lopezbr01,Brook Lopez,6136,"Jul 06, 2019",2019,MIL,4,52.0,standard,1,Signed a 4 year $52 million contract with Milwaukee (MIL)
lopezbr01,Brook Lopez,6136,"Jul 17, 2018",2018,MIL,1,3.38,standard,1,Signed a 1 year $3.38 million contract with Milwaukee (MIL)
lopezbr01,Brook Lopez,6136,"Jul 09, 2015",2015,BKN,3,63.5,standard,1,Signed a 3 year $63.5 million contract with Brooklyn (BKN)
lopezbr01,Brook Lopez,6136,"Jul 11, 2012",2012,BKN,4,60.8,standard,1,Signed a 4 year $60.8 million contract with Brooklyn (BKN)
lopezbr01,Brook Lopez,6136,"Jul 02, 2008",2008,NJN,2,4.35,standard,1,Signed a 2 year $4.35 million contract with New Jersey (NJN)
lopezro01,Robin Lopez,6147,"Jul 06, 2023",2023,MIL,1,3.2,standard,1,Signed a 1 year $3.2 million contract with Milwaukee (MIL)
lopezro01,Robin Lopez,6147,"Jul 07, 2022",2022,CLE,1,2.91,standard,1,Signed a 1 year $2.91 million contract with Cleveland (CLE)
lopezro01,Robin Lopez,6147,"Aug 06, 2021",2021,ORL,1,5.0,standard,1,Signed a 1 year $5 million contract with Orlando (ORL)
lopezro01,Robin Lopez,6147,"Nov 22, 2020",2020,WAS,1,7.3,standard,1,Signed a 1 year $7.3 million contract with Washington (WAS)
lopezro01,Robin Lopez,6147,"Jul 12, 2019",2019,MIL,2,9.77,standard,1,Signed a 2 year $9.77 million contract with Milwaukee (MIL)
lopezro01,Robin Lopez,6147,"Jul 09, 2015",2015,NYK,4,54.0,standard,1,Signed a 4 year $54 million contract with New York (NYK)
lopezro01,Robin Lopez,6147,"Jul 27, 2012",2012,PHX,3,15.4,standard,1,Signed a 3 year $15.4 million contract with Phoenix (PHX)
lopezro01,Robin Lopez,6147,"Jul 03, 2008",2008,PHX,2,3.37,standard,1,Signed a 2 year $3.37 million contract with Phoenix (PHX)
loveca01,Caleb Love,99629,,2026,PHI,1,0.678882,standard,1,current contract
loveke01,Kevin Love,6132,"Jul 06, 2024",2024,MIA,2,8.0,standard,1,Signed a 2 year $8 million contract with Miami (MIA)
loveke01,Kevin Love,6132,"Jul 06, 2023",2023,MIA,2,7.86,standard,1,Signed a 2 year $7.86 million contract with Miami (MIA) - includes 2024-25 Player Option
loveke01,Kevin Love,6132,"Feb 20, 2023",2023,MIA,1,3.11,standard,1,Signed a 1 year $3.11 million Rest-of-Season contract with Miami (MIA)
loveke01,Kevin Love,6132,"Jul 24, 2018",2018,CLE,4,120.4,extension,1,Signed a 4 year $120.4 million contract extension with Cleveland (CLE)
loveke01,Kevin Love,6132,"Jul 01, 2015",2015,CLE,5,113.2,extension,1,Signed a 5 year $113.2 million extension with Cleveland (CLE)
loveke01,Kevin Love,6132,"Jan 25, 2012",2012,MIN,4,60.8,rookie-scale,1,Signed a 4 year $60.8 million rookie scale extension with Minnesota (MIN)
loveke01,Kevin Love,6132,"Jul 10, 2008",2008,MIN,2,6.56,standard,1,Signed a 2 year $6.56 million contract with Minnesota (MIN)
lowryky01,Kyle Lowry,2536,"Jul 07, 2025",2025,PHI,1,3.63,standard,1,Signed a 1 year $3.63 million contract with Philadelphia (PHI)
lowryky01,Kyle Lowry,2536,"Jul 12, 2024",2024,PHI,1,3.3,standard,1,Signed a 1 year $3.3 million contract with Philadelphia (PHI)
lowryky01,Kyle Lowry,2536,"Aug 06, 2021",2021,TOR,3,85.0,standard,1,Signed a 3 year $85 million contract with Toronto (TOR) as part of a Sign-and-Trade with Miami (MIA)
lowryky01,Kyle Lowry,2536,"Oct 13, 2019",2019,TOR,1,30.5,extension,1,Signed a 1 year $30.5 million contract extension with Toronto (TOR)
lowryky01,Kyle Lowry,2536,"Jul 07, 2017",2017,TOR,3,100.0,standard,1,Signed a 3 year $100 million contract with Toronto (TOR)
lowryky01,Kyle Lowry,2536,"Jul 10, 2014",2014,TOR,4,48.0,standard,1,Signed a 4 year $48 million contract with Toronto (TOR)
lowryky01,Kyle Lowry,2536,"Jul 15, 2010",2010,HOU,4,24.0,standard,1,Signed a 4 year $24 million contract with Houston (HOU)
lowryky01,Kyle Lowry,2536,"Jul 06, 2006",2006,MEM,2,2.09,standard,1,Signed a 2 year $2.09 million contract with Memphis (MEM)
luwawti01,Timothé Luwawu-Cabarrot,20229,"Jul 03, 2016",2016,PHI,4,6.79,rookie-scale,1,Signed a 4 year $6.79 million rookie scale contract with Philadelphia (PHI)
lylestr01,Trey Lyles,17840,"Jul 10, 2026",2026,MIN,1,3.88,standard,1,Signed a 1 year $3.88 million contract with Minnesota (MIN)
lylestr01,Trey Lyles,17840,"Jul 07, 2023",2023,SAC,2,16.0,standard,1,Signed a 2 year $16 million contract with Sacramento (SAC)
lylestr01,Trey Lyles,17840,"Aug 06, 2021",2021,DET,2,5.13,standard,1,Signed a 2 year $5.13 million contract with Detroit (DET) - includes 2022-23 Club Option
lylestr01,Trey Lyles,17840,"Jul 12, 2019",2019,SAS,2,11.0,standard,1,Signed a 2 year $11 million contract with San Antonio (SAS) - includes 2020 non-guaranteed
lylestr01,Trey Lyles,17840,"Jul 07, 2015",2015,UTH,2,4.58,standard,1,Signed a 2 year $4.58 million contract with Utah (UTH)
macksh01,Shelvin Mack,8086,"Aug 07, 2018",2018,MEM,1,2.0,standard,1,Signed a 1 year $2 million contract with Memphis (MEM)
macksh01,Shelvin Mack,8086,"Jul 09, 2017",2017,ORL,2,12.0,standard,1,Signed a 2 year $12 million contract with Orlando (ORL)
macksh01,Shelvin Mack,8086,"Aug 22, 2014",2014,ATL,3,7.3,standard,1,Signed a 3 year $7.3 million contract with Atlanta (ATL)
macksh01,Shelvin Mack,8086,"Mar 26, 2013",2013,ATL,2,0.987,standard,1,Signed a 2 year $987k contract with Atlanta (ATL) for the remainder of 2012-2013 and 2013-2014
macksh01,Shelvin Mack,8086,"Dec 25, 2012",2012,WAS,1,0.511119,standard,1,"Signed a 1 year $511,119 contract with Washington (WAS)"
macksh01,Shelvin Mack,8086,"Dec 09, 2011",2011,WAS,2,1.23,standard,1,Signed a 2 year $1.23 million contract with Washington (WAS)
mahinia01,Ian Mahinmi,2708,"Jul 07, 2016",2016,WAS,4,64.0,standard,1,Signed a 4 year $64 million contract with Washington (WAS)
mahinia01,Ian Mahinmi,2708,"Jul 11, 2012",2012,DAL,4,16.0,standard,1,Signed a 4 year $16 million contract with Dallas (DAL) as part of a sign-and-trade
mahinia01,Ian Mahinmi,2708,"Jul 12, 2010",2010,DAL,2,1.65,standard,1,Signed a 2 year $1.65 million contract with Dallas (DAL)
makerth01,Thon Maker,20215,"Jul 30, 2016",2016,MIL,4,11.62,rookie-scale,1,Signed a 4 year $11.62 million rookie scale contract with Milwaukee (MIL)
maledth01,Théo Maledon,70676,"Dec 09, 2020",2020,OKC,3,5.9,standard,1,Signed a 3 year $5.9 million contract with Oklahoma City (OKC) - includes 2023 Club Option
mamuksa01,Sandro Mamukelashvili,74161,"Jul 07, 2026",2026,LAL,4,52.0,standard,1,Signed a 4 year $52 million contract with Los Angeles (LAL) - includes 2029-30 Player Option
mamuksa01,Sandro Mamukelashvili,74161,"Jul 01, 2025",2025,TOR,2,5.26,standard,1,Signed a 2 year $5.26 million contract with Toronto (TOR) - includes 2026-27 Player Option
mamuksa01,Sandro Mamukelashvili,74161,"Jul 22, 2024",2024,SAS,1,2.16,standard,1,Signed a 1 year $2.16 million contract with San Antonio (SAS)
mamuksa01,Sandro Mamukelashvili,74161,"Jul 27, 2023",2023,SAS,1,2.02,standard,1,Signed a 1 year $2.02 million contract with San Antonio (SAS)
mannte01,Terance Mann,31607,"Oct 01, 2024",2024,LAC,3,47.0,extension,1,Signed a 3 year $47 million contract extension with LA Clippers (LAC)
mannte01,Terance Mann,31607,"Oct 12, 2021",2021,LAC,2,22.0,extension,1,Signed a 2 year $22 million contract extension with Los Angeles (LAC)
mannte01,Terance Mann,31607,"Jul 09, 2019",2019,LAC,3,4.3,standard,1,Signed a 3 year $4.3 million contract with Los Angeles (LAC)
manntr01,Tre Mann,74125,"Jul 13, 2025",2025,CHA,3,24.0,standard,1,Signed a 3 year $24 million contract with Charlotte (CHA) - includes 2027-28 Club Option
manntr01,Tre Mann,74125,"Aug 07, 2021",2021,OKC,4,14.05,rookie-scale,1,Signed a 4 year $14.05 million rookie scale contract with Oklahoma City (OKC)
marjabo01,Boban Marjanović,17984,"Aug 09, 2021",2021,DAL,2,7.0,standard,1,Signed a 2 year $7 million contract with Dallas (DAL)
marjabo01,Boban Marjanović,17984,"Jul 23, 2019",2019,DAL,2,7.0,standard,1,Signed a 2 year $7 million contract with Dallas (DAL)
marjabo01,Boban Marjanović,17984,"Jul 12, 2016",2016,DET,3,21.0,standard,1,Signed a 3 year $21 million contract with Detroit (DET)
marjabo01,Boban Marjanović,17984,"Jul 13, 2015",2015,SAS,1,1.2,standard,1,Signed a 1 year $1.2 million contract with San Antonio (SAS)
markkla01,Lauri Markkanen,23602,"Aug 07, 2024",2024,UTA,4,195.8,extension,1,"Signed a 4 year $195.8 million contract extension with Utah (UTA) as part of a renegotiation-and-extend. 2024-25 salary was increased by $24,1318,56"
markkla01,Lauri Markkanen,23602,"Aug 28, 2021",2021,CHI,4,67.47,standard,1,Signed a 4 year $67.47 million contract with Chicago (CHI) as part or a Sign-and-Trade with Cleveland (CLE)
markkla01,Lauri Markkanen,23602,"Jul 05, 2017",2017,CHI,4,20.39,rookie-scale,1,Signed a 4 year $20.39 million rookie scale contract with Chicago (CHI)
marshna01,Naji Marshall,70704,"Aug 02, 2026",2026,DAL,3,51.86,extension,1,Signed a 3 year $51.86 million contract extension with Dallas (DAL)
marshna01,Naji Marshall,70704,"Jul 06, 2024",2024,DAL,3,27.0,standard,1,Signed a 3 year $27 million contract with Dallas (DAL) - includes 5% Trade Bonus
marshna01,Naji Marshall,70704,"May 07, 2021",2021,NOP,4,5.35,standard,1,Signed a 4 year $5.35 million Rest-of-Season contract with New Orleans (NOP) - includes 2023 Club Option
martica02,Caleb Martin,32682,"Jul 06, 2024",2024,PHI,4,35.04,standard,1,Signed a 4 year $35.04 million contract with Philadelphia (PHI)
martica02,Caleb Martin,32682,"Jul 06, 2022",2022,MIA,3,20.41,standard,1,Signed a 3 year $20.41 million contract with Miami (MIA) - includes 2024-25 Player Option
martica02,Caleb Martin,32682,"Oct 19, 2019",2019,CHA,3,4.2,standard,1,Signed a 3 year $4.2 million contract with Charlotte (CHA) - $500k guaranteed
martico01,Cody Martin,31595,"Jul 06, 2022",2022,CHA,4,31.36,standard,1,Signed a 4 year $31.36 million contract with Charlotte (CHA)
martico01,Cody Martin,31595,"Jul 31, 2019",2019,CHA,3,4.47,standard,1,Signed a 3 year $4.47 million contract with Charlotte (CHA)
martija01,Jarell Martin,17853,"Aug 16, 2019",2019,CLE,1,1.73,standard,1,Signed a 1 year $1.73 million contract with Cleveland (CLE)
martija01,Jarell Martin,17853,"Jul 10, 2015",2015,MEM,2,2.52,standard,1,Signed a 2 year $2.52 million contract with Memphis (MEM)
martike02,Kevin Martin,2692,"Jul 11, 2013",2013,OKC,4,27.8,standard,1,Signed a 4 year $27.8 million contract with Oklahoma City (OKC) as part of a sign-and-trade with Minnesota (MIN)
martike02,Kevin Martin,2692,"Aug 29, 2007",2007,SAC,5,55.0,rookie-scale,1,Signed a 5 year $55 million rookie scale extension with Sacramento (SAC)
martike02,Kevin Martin,2692,"Jul 07, 2004",2004,SAC,3,2.81,standard,1,Signed a 3 year $2.81 million contract with Sacramento (SAC)
martike03,Kelan Martin,32756,"Nov 29, 2020",2020,IND,2,3.15,standard,1,Signed a 2 year $3.15 million contract with Indiana (IND)
martike04,KJ Martin,70694,"Nov 30, 2020",2020,HOU,4,6.13,standard,1,Signed a 4 year $6.13 million contract with Houston (HOU)
martity01,Tyrese Martin,78162,"Jul 16, 2022",2022,ATL,2,2.74,standard,1,Signed a 2 year $2.74 million contract with Atlanta (ATL)
masonfr01,Frank Mason III,23629,"Jul 13, 2017",2017,SAC,3,4.18,standard,1,Signed a 3 year $4.18 million contract with Sacramento (SAC)
mathega01,Garrison Mathews,32044,"Dec 11, 2025",2025,IND,1,2.03,standard,1,Signed a 1 year $2.03 million Rest-of-Season contract with Indiana (IND)
mathega01,Garrison Mathews,32044,"Dec 18, 2021",2021,HOU,4,8.23,two-way,1,Signed a 4 year $8.23 million Rest-of-Season contract with Houston (HOU) - converted Two-Way contract
mathube01,Bennedict Mathurin,78115,"Jul 03, 2022",2022,IND,4,29.93,rookie-scale,1,Signed a 4 year $29.93 million Rookie Scale contract with Indiana (IND)
matkoka01,Karlo Matković,78144,"Jul 13, 2024",2024,NOP,3,5.4,standard,1,Signed a 3 year $5.4 million contract with New Orleans (NOP) via 2nd-round exception
matthwe02,Wesley Matthews,6489,"Jul 21, 2023",2023,ATL,1,3.2,standard,1,Signed a 1 year $3.2 million contract with Atlanta (ATL)
matthwe02,Wesley Matthews,6489,"Jul 06, 2022",2022,MIL,1,2.9,standard,1,Signed a 1 year $2.9 million contract with Milwaukee (MIL)
matthwe02,Wesley Matthews,6489,"Nov 22, 2020",2020,LAL,1,3.6,standard,1,Signed a 1 year $3.6 million contract with Los Angeles (LAL)
matthwe02,Wesley Matthews,6489,"Jul 12, 2019",2019,MIL,2,5.26,standard,1,Signed a 2 year $5.26 million contract with Milwaukee (MIL)
matthwe02,Wesley Matthews,6489,"Feb 10, 2019",2019,IND,1,0.738,standard,1,Signed a 1 year $738k contract with Indiana (IND)
matthwe02,Wesley Matthews,6489,"Jul 09, 2015",2015,DAL,4,70.0,standard,1,Signed a 4 year $70 million contract with Dallas (DAL)
matthwe02,Wesley Matthews,6489,"Jul 20, 2010",2010,POR,5,35.53,standard,1,Signed a 5 year $35.53 million contract with Portland (POR)
matthwe02,Wesley Matthews,6489,"Sep 21, 2009",2009,UTH,1,0.457,standard,1,Signed a 1 year $457k contract with Utah (UTH)
maxeyty01,Tyrese Maxey,70663,"Jul 07, 2024",2024,PHI,5,203.85,standard,1,Signed a 5 year $203.85 contract with Philadelphia (PHI)
maxeyty01,Tyrese Maxey,70663,"Dec 02, 2020",2020,PHI,4,12.15,rookie-scale,1,Signed a 4 year $12.15 million rookie scale contract with Philadelphia (PHI)
mayooj01,O.J. Mayo,6124,"Jul 19, 2012",2012,DAL,2,8.22,standard,1,Signed a 2 year $8.22 million contract with Dallas (DAL)
mayooj01,O.J. Mayo,6124,"Jul 08, 2008",2008,MEM,2,8.04,standard,1,Signed a 2 year $8.04 million contract with Memphis (MEM)
mbahalu01,Luc Mbah a Moute,6130,"Jul 10, 2018",2018,LAC,1,4.32,standard,1,Signed a 1 year $4.32 million contract with Los Angeles (LAC)
mbahalu01,Luc Mbah a Moute,6130,"Jul 19, 2017",2017,HOU,1,2.1,standard,1,Signed a 1 year $2.1 million contract with Houston (HOU)
mbahalu01,Luc Mbah a Moute,6130,"Jul 08, 2016",2016,LAC,2,4.5,standard,1,Signed a 2 year $4.5 million contract with Los Angeles (LAC)
mbahalu01,Luc Mbah a Moute,6130,"Sep 25, 2015",2015,LAC,1,1.27,standard,1,Signed a 1 year $1.27 million contract with Los Angeles (LAC)
mbahalu01,Luc Mbah a Moute,6130,"Jul 14, 2015",2015,SAC,1,1.55,standard,1,Signed a 1 year $1.55 million contract with Sacramento (SAC)
mbahalu01,Luc Mbah a Moute,6130,"Dec 13, 2011",2011,MIL,4,18.8,standard,1,Signed a 4 year $18.8 million contract with Milwaukee (MIL)
mbahalu01,Luc Mbah a Moute,6130,"Jul 09, 2008",2008,MIL,3,2.35,standard,1,Signed a 3 year $2.35 million contract with Milwaukee (MIL)
mcadoja01,James Michael McAdoo,15783,"Jul 13, 2016",2016,GSW,1,0.98,standard,1,Signed a 1 year $980k contract with Golden State (GSW)
mcadoja01,James Michael McAdoo,15783,"Feb 19, 2015",2015,GSW,2,1.01,standard,1,Signed a 2 year $1.01 million contract with Golden State (GSW)
mcadoja01,James Michael McAdoo,15783,"Sep 02, 2014",2014,GSW,1,0.507,standard,1,Signed a 1 year $507k contract with Golden State (GSW)
mcbrimi01,Miles McBride,74143,"Dec 30, 2023",2023,NYK,3,13.0,extension,1,Signed a 3 year $13 million veteran contract extension with New York (NYK)
mcbrimi01,Miles McBride,74143,"Aug 06, 2021",2021,NYK,3,4.32,standard,1,Signed a 3 year $4.32 million contract with New York (NYK) - includes 2023-24 Club Option
mccaija01,Jared McCain,91760,,2024,PHI,4,19.448588,standard,1,current contract
mccawpa01,Patrick McCaw,20244,"Jul 08, 2019",2019,TOR,2,8.0,standard,1,Signed a 2 year $8 million contract with Toronto (TOR)
mccawpa01,Patrick McCaw,20244,"Jan 09, 2019",2019,TOR,1,0.786,standard,1,Signed a 1 year $786k contract with Toronto (TOR)
mccawpa01,Patrick McCaw,20244,"Dec 30, 2018",2018,CLE,2,6.0,standard,1,Signed a 2 year $6 million Qualifying Offer with Cleveland (CLE)
mccawpa01,Patrick McCaw,20244,"Jun 24, 2016",2016,GSW,2,1.44,standard,1,Signed 2 year $1.44 million contract with Golden State (GSW)
mccolcj01,CJ McCollum,13323,"Jun 22, 2026",2026,ATL,,21.0,extension,1,Signed to a 1 year $21 million contract extension with Atlanta (ATL) - includes 7.5% Trade Bonus
mccolcj01,CJ McCollum,13323,"Sep 26, 2022",2022,NOP,2,64.0,extension,1,Signed a 2 year $64 million veteran contract extension with New Orleans (NOP)
mccolcj01,CJ McCollum,13323,"Jul 30, 2019",2019,POR,3,100.0,extension,1,Signed a 3 year $100 million contract extension with Portland (POR)
mccolcj01,CJ McCollum,13323,"Jul 27, 2016",2016,POR,4,106.0,extension,1,Signed a 4 year $106 million rookie extension with Portland (POR)
mccolcj01,CJ McCollum,13323,"Jul 11, 2013",2013,POR,2,4.74,standard,1,Signed a 2 year $4.74 million contract with Portland (POR)
mccontj01,T.J. McConnell,18252,"Sep 03, 2024",2024,IND,4,45.0,extension,1,Signed a 4 year $45 million veteran contract extension with Indiana (IND)
mccontj01,T.J. McConnell,18252,"Aug 06, 2021",2021,IND,4,33.6,standard,1,Signed a 4 year $33.6 million million contract with Indiana (IND)
mccontj01,T.J. McConnell,18252,"Jul 29, 2019",2019,IND,2,7.0,standard,1,Signed a 2 year $7 million contract with Indiana (IND) - includes 2020 $1 million guaranteed
mccontj01,T.J. McConnell,18252,"Sep 27, 2015",2015,PHI,1,0.525,standard,1,Signed a 1 year $525k contract with Phildelphia (PHI) - camp invite
mcculch01,Chris McCullough,17857,"Jul 01, 2015",2015,BKN,2,2.33,standard,1,Signed a 2 year $2.33 million contract with Brooklyn (BKN)
mcdanja01,Jalen McDaniels,31611,"Jul 06, 2023",2023,TOR,2,9.26,standard,1,Signed a 2 year $9.26 million contract with Toronto (TOR)
mcdanja01,Jalen McDaniels,31611,"Oct 20, 2019",2019,CHA,4,6.13,standard,1,Signed a 4 year $6.13 million contract with Charlotte (CHA) - $500k guaranteed
mcdanja02,Jaden McDaniels,70670,"Oct 23, 2023",2023,MIN,5,131.0,extension,1,Signed a 5 year $131 million rookie contract extension with Minnesota (MIN)
mcdanja02,Jaden McDaniels,70670,"Nov 29, 2020",2020,MIN,4,10.09,rookie-scale,1,Signed a 4 year $10.09 million rookie scale contract with Minnesota (MIN)
mcdankj01,K.J. McDaniels,15384,"Jul 21, 2015",2015,HOU,2,6.52,standard,1,Signed a 2 year $6.52 million contract with Houston (HOU)
mcdankj01,K.J. McDaniels,15384,"Sep 29, 2014",2014,PHI,1,0.507,standard,1,Signed a 1 year $507k contract with Philadelphia (PHI)
mcderdo01,Doug McDermott,15363,"Jul 29, 2025",2025,SAC,1,3.63,standard,1,Signed a 1 year $3.63 million contract with Sacramento (SAC)
mcderdo01,Doug McDermott,15363,"Oct 16, 2024",2024,SAC,1,3.3,standard,1,Signed a 1 year $3.3 million contract with Sacramento (SAC)
mcderdo01,Doug McDermott,15363,"Aug 08, 2021",2021,IND,3,42.0,standard,1,Signed a 3 year $42 million contract with Indiana (IND) as part of a Sign-and-Trade with San Antonio (SAS)
mcderdo01,Doug McDermott,15363,"Jul 06, 2018",2018,IND,3,22.0,standard,1,Signed a 3 year $22 million contract with Indiana (IND)
mcderdo01,Doug McDermott,15363,"Jul 22, 2014",2014,CHI,2,4.66,standard,1,Signed a 2 year $4.66 million contract with Chicago (CHI)
mcgeeja01,JaVale McGee,6159,"Sep 02, 2023",2023,SAC,1,3.2,standard,1,Signed a 1 year $3.20 million contract with Sacramento (SAC)
mcgeeja01,JaVale McGee,6159,"Jul 09, 2022",2022,DAL,3,17.2,standard,1,Signed a 3 year $17.2 million contract with Dallas (DAL)
mcgeeja01,JaVale McGee,6159,"Aug 16, 2021",2021,PHX,1,5.0,standard,1,Signed a 1 year $5 million contract with Phoenix (PHX)
mcgeeja01,JaVale McGee,6159,"Jul 06, 2019",2019,LAL,2,8.2,standard,1,Signed a 2 year $8.2 million contract with Los Angeles (LAL) - includes 202 Player Option
mcgeeja01,JaVale McGee,6159,"Jul 10, 2018",2018,LAL,1,2.4,standard,1,Signed a 1 year $2.4 million contract with Los Angeles (LAL)
mcgeeja01,JaVale McGee,6159,"Aug 01, 2017",2017,GSW,1,2.12,standard,1,Signed a 1 year $2.12 million contract with Golden State (GSW)
mcgeeja01,JaVale McGee,6159,"Sep 12, 2016",2016,GSW,1,1.4,standard,1,Signed a 1 year $1.4 million contract with Golden State (GSW)
mcgeeja01,JaVale McGee,6159,"Aug 13, 2015",2015,DAL,1,1.27,standard,1,Signed a 1 year $1.27 million contract with Dallas (DAL) - includes 2nd Year Team Option
mcgeeja01,JaVale McGee,6159,"Jul 18, 2012",2012,DEN,4,44.0,standard,1,Signed a 4 year $44 million contract with Denver (DEN)
mcgeeja01,JaVale McGee,6159,"Jul 09, 2008",2008,WAS,2,2.88,standard,1,Signed a 2 year $2.88 million contract with Washington (WAS)
mcgowbr01,Bryce McGowens,78140,"Feb 20, 2026",2026,NOP,3,6.24,two-way,1,Signed a 3 year $6.24 million Rest-of-Season contract with New Orleans (NOP) via converted Two-Way contract - includes 2027-28 Club Option
